jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.3,Sedang,24.33,+/-1.92,87.67,+/-8.73,0.0,+/-0.0,23.6,+/-1.09,33.3,16.7,50.0,0.0,0.0,0.0,1.92,8.73,0.0,1.09,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,80.6,Tinggi,24.0,+/-1.79,88.83,+/-7.51,0.0,+/-0.0,24.41,+/-2.6,16.7,16.7,66.7,0.0,0.0,0.0,1.79,7.51,0.0,2.6,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.2,Tinggi,23.83,+/-1.59,92.0,+/-2.76,0.0,+/-0.0,23.22,+/-0.88,16.7,0.0,83.3,0.0,0.0,0.0,1.59,2.76,0.0,0.88,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.2,Tinggi,23.62,+/-1.57,92.0,+/-3.03,0.0,+/-0.0,23.0,+/-0.81,0.0,16.7,83.3,0.0,0.0,0.0,1.57,3.03,0.0,0.81,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.1,Tinggi,23.52,+/-1.54,88.83,+/-7.01,0.0,+/-0.0,23.52,+/-1.54,0.0,0.0,100.0,0.0,0.0,0.0,1.54,7.01,0.0,1.54,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,84.9,Tinggi,23.35,+/-1.65,89.83,+/-7.24,0.0,+/-0.0,23.35,+/-1.65,0.0,16.7,83.3,0.0,0.0,0.0,1.65,7.24,0.0,1.65,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,84.9,Tinggi,23.28,+/-1.68,90.33,+/-7.27,0.0,+/-0.0,23.28,+/-1.68,0.0,16.7,83.3,0.0,0.0,0.0,1.68,7.27,0.0,1.68,7,0.8571,0.0,0.0
07:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.7,Tinggi,24.22,+/-0.32,84.83,+/-7.84,0.0,+/-0.0,24.22,+/-0.32,0.0,0.0,100.0,0.0,0.0,0.0,0.32,7.84,0.0,0.32,7,0.8571,0.0,0.0
08:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,80.9,Tinggi,26.55,+/-0.88,74.17,+/-9.92,0.0,+/-0.0,27.38,+/-1.68,0.0,33.3,66.7,0.0,0.0,0.0,0.88,9.92,0.0,1.68,7,0.8571,0.0,0.0
09:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,76.4,Sedang,28.17,+/-1.28,64.83,+/-11.41,0.0,+/-0.0,30.26,+/-0.69,0.0,50.0,50.0,0.0,0.0,0.0,1.28,11.41,0.0,0.69,7,0.8571,0.0,0.0
10:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.2,Tinggi,29.69,+/-1.36,57.08,+/-10.53,0.0,+/-0.0,31.5,+/-0.74,10.3,59.8,29.9,0.0,0.0,0.0,1.36,10.53,0.0,0.74,7,1.0,25.71,180.0
