tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-09-2026,06:00,28.0,Cerah,50.0,6.3
05-09-2026,07:00,28.0,Cerah,50.0,6.3
05-09-2026,08:00,28.0,Cerah,50.0,6.3
05-09-2026,09:00,28.0,Cerah,50.0,6.3
05-09-2026,10:00,28.0,Cerah,50.0,6.3
05-09-2026,11:00,31.0,Cerah,45.0,10.3
05-09-2026,12:00,31.0,Cerah,45.0,10.3
05-09-2026,13:00,31.0,Cerah,45.0,10.3
05-09-2026,14:00,31.0,Cerah,44.0,9.9
05-09-2026,15:00,31.0,Cerah,44.0,9.9
05-09-2026,16:00,31.0,Cerah,44.0,9.9
05-09-2026,17:00,26.0,Cerah,64.0,2.5
05-09-2026,18:00,26.0,Cerah,64.0,2.5
05-09-2026,19:00,26.0,Cerah,64.0,2.5
05-09-2026,20:00,23.0,Cerah,81.0,2.1
05-09-2026,21:00,23.0,Cerah,81.0,2.1
05-09-2026,22:00,23.0,Cerah,81.0,2.1
05-09-2026,23:00,23.0,Cerah,81.0,2.1
