lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-08-05T07:00:00+07:00,2026-08-06T07:00:00+07:00,0.37083333333333335,0.0,1.0250000000000001,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-05,1.65,2.2551727329318885,0.0,8.982306470208862,0.99,0.97,1.0,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-08-06T07:00:00+07:00,2026-08-07T07:00:00+07:00,0.11666666666666665,0.0,0.35,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-06,1.65,2.8159651631696487,0.0,13.802224334917513,0.67,0.61,0.69,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-08-07T07:00:00+07:00,2026-08-08T07:00:00+07:00,0.03333333333333333,0.0,0.1,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-08-07,1.65,3.3504592761051204,0.0,17.02023355094181,1.61,0.95,1.93,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
