jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.5,Tinggi,23.87,+/-1.81,87.33,+/-9.32,0.0,+/-0.0,24.21,+/-2.49,66.7,33.3,0.0,0.0,0.0,0.0,1.81,9.32,0.0,2.49,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,84.7,Tinggi,23.45,+/-1.81,88.0,+/-8.83,0.0,+/-0.0,23.76,+/-2.42,83.3,16.7,0.0,0.0,0.0,0.0,1.81,8.83,0.0,2.42,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,85.0,Tinggi,23.07,+/-1.8,91.2,+/-3.97,0.0,+/-0.0,23.07,+/-1.8,83.3,16.7,0.0,0.0,0.0,0.0,1.8,3.97,0.0,1.8,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.6,Tinggi,22.58,+/-1.85,88.33,+/-6.9,0.0,+/-0.0,22.58,+/-1.85,66.7,33.3,0.0,0.0,0.0,0.0,1.85,6.9,0.0,1.85,7,0.8571,0.0,0.0
04:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,85.5,Tinggi,22.41,+/-1.8,90.6,+/-2.06,0.0,+/-0.0,22.41,+/-1.8,55.1,29.9,15.0,0.0,0.0,0.0,1.8,2.06,0.0,1.8,7,1.0,25.71,180.0
05:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,85.3,Tinggi,22.16,+/-1.83,88.37,+/-4.21,0.0,+/-0.0,22.16,+/-1.83,55.1,29.9,15.0,0.0,0.0,0.0,1.83,4.21,0.0,1.83,7,1.0,17.14,120.0
06:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,90.3,Tinggi,22.05,+/-1.86,89.2,+/-2.71,0.0,+/-0.0,22.05,+/-1.86,71.2,28.8,0.0,0.0,0.0,0.0,1.86,2.71,0.0,1.86,7,1.0,8.57,60.0
07:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,95.3,Tinggi,22.9,+/-1.31,82.28,+/-3.65,0.0,+/-0.0,22.9,+/-1.31,86.2,13.8,0.0,0.0,0.0,0.0,1.31,3.65,0.0,1.31,7,1.0,0.0,0.0
08:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,90.6,Tinggi,25.05,+/-1.0,75.41,+/-4.22,0.0,+/-0.0,25.05,+/-1.0,71.2,28.8,0.0,0.0,0.0,0.0,1.0,4.22,0.0,1.0,7,1.0,8.57,60.0
09:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.2,Tinggi,27.3,+/-1.05,65.96,+/-6.35,0.0,+/-0.0,28.44,+/-1.66,28.8,42.3,28.8,0.0,0.0,0.0,1.05,6.35,0.0,1.66,7,1.0,8.57,60.0
10:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,88.3,Tinggi,28.68,+/-0.98,60.38,+/-6.66,0.0,+/-0.0,30.45,+/-0.88,27.6,58.6,13.8,0.0,0.0,0.0,0.98,6.66,0.0,0.88,7,1.0,0.0,0.0
11:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,90.3,Tinggi,29.84,+/-1.18,56.01,+/-7.0,0.0,+/-0.0,31.69,+/-0.98,28.8,71.2,0.0,0.0,0.0,0.0,1.18,7.0,0.0,0.98,7,1.0,8.57,60.0
12:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,87.0,Tinggi,31.09,+/-1.14,48.35,+/-3.26,0.0,+/-0.0,32.81,+/-0.88,14.4,56.8,28.8,0.0,0.0,0.0,1.14,3.26,0.0,0.88,7,1.0,8.57,60.0
13:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,85.0,Tinggi,31.91,+/-1.27,43.96,+/-2.37,0.0,+/-0.0,33.28,+/-1.04,13.8,44.8,41.4,0.0,0.0,0.0,1.27,2.37,0.0,1.04,7,1.0,0.0,0.0
14:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.6,Tinggi,32.36,+/-1.41,44.26,+/-6.39,0.0,+/-0.0,33.32,+/-0.8,14.4,56.8,28.8,0.0,0.0,0.0,1.41,6.39,0.0,0.8,7,1.0,8.57,60.0
15:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,82.9,Tinggi,32.24,+/-1.88,44.63,+/-7.82,0.0,+/-0.0,34.06,+/-0.29,27.9,28.8,43.2,0.0,0.0,0.0,1.88,7.82,0.0,0.29,7,1.0,8.57,60.0
16:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.4,Tinggi,31.69,+/-1.89,46.69,+/-8.75,0.0,+/-0.0,33.51,+/-0.11,31.0,27.6,41.4,0.0,0.0,0.0,1.89,8.75,0.0,0.11,7,1.0,0.0,0.0
17:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.9,Tinggi,30.85,+/-1.83,50.4,+/-9.99,0.0,+/-0.0,32.22,+/-1.27,13.5,14.4,72.1,0.0,0.0,0.0,1.83,9.99,0.0,1.27,7,1.0,8.57,60.0
18:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.2,Tinggi,28.68,+/-2.56,56.75,+/-2.17,0.0,+/-0.0,29.56,+/-2.81,0.0,27.9,72.1,0.0,0.0,0.0,2.56,2.17,0.0,2.81,7,1.0,8.57,60.0
19:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.8,Tinggi,27.28,+/-2.41,67.52,+/-6.0,0.0,+/-0.0,28.09,+/-2.87,0.0,44.8,55.2,0.0,0.0,0.0,2.41,6.0,0.0,2.87,7,1.0,0.0,0.0
20:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.2,Tinggi,26.28,+/-2.05,71.8,+/-10.97,0.0,+/-0.0,26.77,+/-2.69,0.0,42.3,57.7,0.0,0.0,0.0,2.05,10.97,0.0,2.69,7,1.0,8.57,60.0
21:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.9,Tinggi,25.41,+/-1.83,77.07,+/-9.66,0.02,+/-0.04,25.12,+/-1.78,0.0,27.9,72.1,0.0,0.0,0.0,1.83,9.66,0.04,1.78,7,1.0,8.57,60.0
22:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.3,Tinggi,24.65,+/-1.77,81.0,+/-9.09,0.0,+/-0.0,24.08,+/-1.14,0.0,31.0,69.0,0.0,0.0,0.0,1.77,9.09,0.0,1.14,7,1.0,0.0,0.0
23:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.0,Tinggi,24.12,+/-1.78,83.56,+/-9.33,0.0,+/-0.0,24.34,+/-2.25,0.0,27.9,72.1,0.0,0.0,0.0,1.78,9.33,0.0,2.25,7,1.0,8.57,60.0
