jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.5,Tinggi,23.12,+/-2.2,90.31,+/-5.83,0.0,+/-0.0,23.36,+/-2.67,57.8,14.4,27.8,0.0,0.0,0.0,2.2,5.83,0.0,2.67,7,1.0,8.57,60.0
01:00,7,7.2296,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,83.8,Tinggi,22.7,+/-2.06,92.76,+/-1.45,0.0,+/-0.0,22.7,+/-2.06,41.5,27.7,30.8,0.0,0.0,0.0,2.06,1.45,0.0,2.06,7,1.0,0.0,0.0
02:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.2,Tinggi,22.53,+/-2.02,92.81,+/-2.24,0.0,+/-0.0,22.53,+/-2.02,14.4,43.3,42.2,0.0,0.0,0.0,2.02,2.24,0.0,2.02,7,1.0,8.57,60.0
03:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.9,Tinggi,22.02,+/-2.16,84.56,+/-9.43,0.0,+/-0.0,22.02,+/-2.16,14.4,28.9,56.7,0.0,0.0,0.0,2.16,9.43,0.0,2.16,7,1.0,8.57,60.0
04:00,7,7.2296,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,84.0,Tinggi,21.7,+/-2.24,83.37,+/-9.13,0.0,+/-0.0,21.7,+/-2.24,13.8,41.5,44.7,0.0,0.0,0.0,2.24,9.13,0.0,2.24,7,1.0,0.0,0.0
05:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.9,Tinggi,21.79,+/-2.18,82.97,+/-9.2,0.0,+/-0.0,21.79,+/-2.18,14.4,28.9,56.7,0.0,0.0,0.0,2.18,9.2,0.0,2.18,7,1.0,8.57,60.0
06:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.9,Tinggi,22.3,+/-2.19,80.4,+/-9.9,0.0,+/-0.0,22.3,+/-2.19,14.4,28.9,56.7,0.0,0.0,0.0,2.19,9.9,0.0,2.19,7,1.0,8.57,60.0
07:00,7,7.2296,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.8,Tinggi,23.25,+/-1.63,77.05,+/-8.34,0.0,+/-0.0,23.25,+/-1.63,27.7,13.8,58.5,0.0,0.0,0.0,1.63,8.34,0.0,1.63,7,1.0,0.0,0.0
08:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.0,Tinggi,25.66,+/-1.21,69.57,+/-10.0,0.0,+/-0.0,26.04,+/-1.75,28.9,43.3,27.8,0.0,0.0,0.0,1.21,10.0,0.0,1.75,7,1.0,8.57,60.0
09:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.6,Tinggi,28.08,+/-1.15,62.21,+/-10.37,0.0,+/-0.0,29.56,+/-1.44,27.8,57.8,14.4,0.0,0.0,0.0,1.15,10.37,0.0,1.44,7,1.0,8.57,60.0
10:00,7,7.2296,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,87.2,Tinggi,29.51,+/-1.17,58.07,+/-8.94,0.0,+/-0.0,31.45,+/-0.91,30.8,55.3,13.8,0.0,0.0,0.0,1.17,8.94,0.0,0.91,7,1.0,0.0,0.0
11:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,90.2,Tinggi,30.57,+/-1.49,54.99,+/-9.25,0.0,+/-0.0,32.75,+/-1.24,27.8,72.2,0.0,0.0,0.0,0.0,1.49,9.25,0.0,1.24,7,1.0,8.57,60.0
12:00,7,6.9222,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,90.2,Tinggi,31.84,+/-1.49,49.98,+/-9.01,0.0,+/-0.0,33.82,+/-0.89,27.8,72.2,0.0,0.0,0.0,0.0,1.49,9.01,0.0,0.89,7,1.0,8.57,60.0
13:00,7,7.2296,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.8,Tinggi,32.6,+/-1.76,48.27,+/-9.47,0.0,+/-0.0,33.95,+/-0.64,17.0,55.3,27.7,0.0,0.0,0.0,1.76,9.47,0.0,0.64,7,1.0,0.0,0.0
