jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,88.8,Tinggi,24.48,+/-1.79,84.17,+/-8.95,0.0,+/-0.0,23.88,+/-1.29,100.0,0.0,0.0,0.0,0.0,0.0,1.79,8.95,0.0,1.29,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.6,Tinggi,24.1,+/-1.79,85.67,+/-8.2,0.0,+/-0.0,23.5,+/-1.29,66.7,33.3,0.0,0.0,0.0,0.0,1.79,8.2,0.0,1.29,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,84.8,Tinggi,23.6,+/-1.85,87.0,+/-7.37,0.0,+/-0.0,23.94,+/-2.46,83.3,16.7,0.0,0.0,0.0,0.0,1.85,7.37,0.0,2.46,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,84.8,Tinggi,23.28,+/-1.79,87.17,+/-6.91,0.0,+/-0.0,23.28,+/-1.79,83.3,16.7,0.0,0.0,0.0,0.0,1.79,6.91,0.0,1.79,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.6,Tinggi,23.0,+/-1.82,87.33,+/-6.97,0.0,+/-0.0,23.0,+/-1.82,66.7,16.7,16.7,0.0,0.0,0.0,1.82,6.97,0.0,1.82,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,85.0,Tinggi,22.82,+/-1.87,90.0,+/-3.52,0.0,+/-0.0,22.82,+/-1.87,83.3,0.0,16.7,0.0,0.0,0.0,1.87,3.52,0.0,1.87,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,85.0,Tinggi,22.7,+/-1.96,89.8,+/-3.71,0.0,+/-0.0,22.7,+/-1.96,83.3,0.0,16.7,0.0,0.0,0.0,1.96,3.71,0.0,1.96,7,0.8571,0.0,0.0
07:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,77.2,Sedang,23.8,+/-1.25,81.75,+/-0.83,0.0,+/-0.0,23.8,+/-1.25,50.0,33.3,16.7,0.0,0.0,0.0,1.25,0.83,0.0,1.25,7,0.8571,0.0,0.0
08:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,80.8,Tinggi,26.22,+/-1.23,73.0,+/-8.14,0.0,+/-0.0,27.09,+/-2.08,33.3,66.7,0.0,0.0,0.0,0.0,1.23,8.14,0.0,2.08,7,0.8571,0.0,0.0
09:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,88.8,Tinggi,28.35,+/-1.49,63.19,+/-10.21,0.0,+/-0.0,30.88,+/-0.59,70.1,29.9,0.0,0.0,0.0,0.0,1.49,10.21,0.0,0.59,7,1.0,25.71,180.0
