tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
09-08-2026,00:00,19.0,Cerah Berawan,83.0,13.0
09-08-2026,01:00,19.0,Cerah Berawan,83.0,13.0
09-08-2026,02:00,19.0,Cerah Berawan,83.0,13.0
09-08-2026,03:00,18.0,Udara Kabur,86.0,10.9
09-08-2026,04:00,18.0,Udara Kabur,86.0,10.9
09-08-2026,05:00,18.0,Udara Kabur,86.0,10.9
09-08-2026,06:00,23.0,Kabut/Asap,68.0,8.9
09-08-2026,07:00,23.0,Kabut/Asap,68.0,8.9
09-08-2026,08:00,23.0,Kabut/Asap,68.0,8.9
09-08-2026,09:00,28.0,Cerah,44.0,3.6
09-08-2026,10:00,28.0,Cerah,44.0,3.6
09-08-2026,11:00,28.0,Cerah,44.0,3.6
09-08-2026,12:00,31.0,Cerah,44.0,7.1
09-08-2026,13:00,31.0,Cerah,44.0,7.1
09-08-2026,14:00,31.0,Cerah,44.0,7.1
09-08-2026,15:00,29.0,Cerah Berawan,52.0,8.7
09-08-2026,16:00,29.0,Cerah Berawan,52.0,8.7
09-08-2026,17:00,29.0,Cerah Berawan,52.0,8.7
09-08-2026,18:00,24.0,Cerah Berawan,74.0,2.7
09-08-2026,19:00,24.0,Cerah Berawan,74.0,2.7
09-08-2026,20:00,24.0,Cerah Berawan,74.0,2.7
09-08-2026,21:00,22.0,Cerah,88.0,8.2
09-08-2026,22:00,22.0,Cerah,88.0,8.2
09-08-2026,23:00,22.0,Cerah,88.0,8.2
