tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-09-2026,00:00,20.0,Cerah,88.0,3.1
15-09-2026,01:00,20.0,Cerah,88.0,3.1
15-09-2026,02:00,19.0,Udara Kabur,90.0,4.7
15-09-2026,03:00,19.0,Udara Kabur,90.0,4.7
15-09-2026,04:00,19.0,Udara Kabur,90.0,4.7
15-09-2026,05:00,20.0,Udara Kabur,80.0,4.4
15-09-2026,06:00,20.0,Udara Kabur,80.0,4.4
15-09-2026,07:00,20.0,Udara Kabur,80.0,4.4
15-09-2026,08:00,28.0,Udara Kabur,53.0,4.4
15-09-2026,09:00,28.0,Udara Kabur,53.0,4.4
15-09-2026,10:00,28.0,Udara Kabur,53.0,4.4
15-09-2026,11:00,32.0,Cerah,44.0,8.2
15-09-2026,12:00,32.0,Cerah,44.0,8.2
15-09-2026,13:00,32.0,Cerah,44.0,8.2
15-09-2026,14:00,30.0,Cerah,47.0,8.2
15-09-2026,15:00,30.0,Cerah,47.0,8.2
15-09-2026,16:00,30.0,Cerah,47.0,8.2
15-09-2026,17:00,26.0,Cerah,67.0,2.2
15-09-2026,18:00,26.0,Cerah,67.0,2.2
15-09-2026,19:00,26.0,Cerah,67.0,2.2
15-09-2026,20:00,23.0,Cerah,82.0,2.2
15-09-2026,21:00,23.0,Cerah,82.0,2.2
15-09-2026,22:00,23.0,Cerah,82.0,2.2
15-09-2026,23:00,23.0,Cerah,82.0,2.2
