tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-09-2026,04:00,25.0,Udara Kabur,86.0,5.7
23-09-2026,05:00,25.0,Udara Kabur,86.0,5.7
23-09-2026,06:00,25.0,Udara Kabur,86.0,5.7
23-09-2026,07:00,25.0,Udara Kabur,86.0,5.7
23-09-2026,08:00,25.0,Udara Kabur,86.0,5.7
23-09-2026,09:00,28.0,Cerah,68.0,5.2
23-09-2026,10:00,28.0,Cerah,68.0,5.2
23-09-2026,11:00,28.0,Cerah,68.0,5.2
23-09-2026,12:00,29.0,Cerah,65.0,8.2
23-09-2026,13:00,29.0,Cerah,65.0,8.2
23-09-2026,14:00,29.0,Cerah,65.0,8.2
23-09-2026,15:00,27.0,Cerah,77.0,2.7
23-09-2026,16:00,27.0,Cerah,77.0,2.7
23-09-2026,17:00,27.0,Cerah,77.0,2.7
23-09-2026,18:00,25.0,Udara Kabur,92.0,3.6
23-09-2026,19:00,25.0,Udara Kabur,92.0,3.6
23-09-2026,20:00,25.0,Udara Kabur,92.0,3.6
23-09-2026,21:00,23.0,Cerah Berawan,93.0,2.1
23-09-2026,22:00,23.0,Cerah Berawan,93.0,2.1
23-09-2026,23:00,23.0,Cerah Berawan,93.0,2.1
