tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
10-09-2026,00:00,23.0,Cerah,85.0,5.3
10-09-2026,01:00,23.0,Cerah,85.0,5.3
10-09-2026,02:00,23.0,Cerah,85.0,5.3
10-09-2026,03:00,23.0,Cerah,85.0,5.3
10-09-2026,04:00,22.0,Cerah Berawan,85.0,6.3
10-09-2026,05:00,22.0,Cerah Berawan,85.0,6.3
10-09-2026,06:00,22.0,Cerah Berawan,85.0,6.3
10-09-2026,07:00,28.0,Cerah,63.0,5.8
10-09-2026,08:00,28.0,Cerah,63.0,5.8
10-09-2026,09:00,28.0,Cerah,63.0,5.8
10-09-2026,10:00,30.0,Cerah,61.0,4.1
10-09-2026,11:00,30.0,Cerah,61.0,4.1
10-09-2026,12:00,30.0,Cerah,61.0,4.1
10-09-2026,13:00,32.0,Cerah,50.0,6.0
10-09-2026,14:00,32.0,Cerah,50.0,6.0
10-09-2026,15:00,32.0,Cerah,50.0,6.0
10-09-2026,16:00,27.0,Cerah,70.0,2.6
10-09-2026,17:00,27.0,Cerah,70.0,2.6
10-09-2026,18:00,27.0,Cerah,70.0,2.6
10-09-2026,19:00,25.0,Cerah Berawan,85.0,3.2
10-09-2026,20:00,25.0,Cerah Berawan,85.0,3.2
10-09-2026,21:00,25.0,Cerah Berawan,85.0,3.2
10-09-2026,22:00,24.0,Cerah Berawan,88.0,3.5
10-09-2026,23:00,24.0,Cerah Berawan,88.0,3.5
