tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-08-2026,00:00,22.0,Cerah,89.0,6.4
15-08-2026,01:00,22.0,Cerah,89.0,6.4
15-08-2026,02:00,22.0,Cerah,89.0,6.4
15-08-2026,03:00,22.0,Udara Kabur,90.0,6.7
15-08-2026,04:00,22.0,Udara Kabur,90.0,6.7
15-08-2026,05:00,22.0,Udara Kabur,90.0,6.7
15-08-2026,06:00,25.0,Udara Kabur,74.0,5.3
15-08-2026,07:00,25.0,Udara Kabur,74.0,5.3
15-08-2026,08:00,25.0,Udara Kabur,74.0,5.3
15-08-2026,09:00,30.0,Cerah,57.0,7.3
15-08-2026,10:00,30.0,Cerah,57.0,7.3
15-08-2026,11:00,30.0,Cerah,57.0,7.3
15-08-2026,12:00,31.0,Cerah,47.0,9.8
15-08-2026,13:00,31.0,Cerah,47.0,9.8
15-08-2026,14:00,31.0,Cerah,47.0,9.8
15-08-2026,15:00,30.0,Cerah,49.0,7.7
15-08-2026,16:00,30.0,Cerah,49.0,7.7
15-08-2026,17:00,30.0,Cerah,49.0,7.7
15-08-2026,18:00,26.0,Cerah,72.0,2.3
15-08-2026,19:00,26.0,Cerah,72.0,2.3
15-08-2026,20:00,26.0,Cerah,72.0,2.3
15-08-2026,21:00,24.0,Cerah,84.0,0.9
15-08-2026,22:00,24.0,Cerah,84.0,0.9
15-08-2026,23:00,24.0,Cerah,84.0,0.9
