tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
21-08-2026,00:00,22.0,Cerah,95.0,0.3
21-08-2026,01:00,22.0,Cerah,95.0,0.3
21-08-2026,02:00,22.0,Cerah,95.0,0.3
21-08-2026,03:00,21.0,Udara Kabur,97.0,1.3
21-08-2026,04:00,21.0,Udara Kabur,97.0,1.3
21-08-2026,05:00,21.0,Udara Kabur,97.0,1.3
21-08-2026,06:00,25.0,Udara Kabur,81.0,3.9
21-08-2026,07:00,25.0,Udara Kabur,81.0,3.9
21-08-2026,08:00,25.0,Udara Kabur,81.0,3.9
21-08-2026,09:00,30.0,Cerah,64.0,10.1
21-08-2026,10:00,30.0,Cerah,64.0,10.1
21-08-2026,11:00,30.0,Cerah,64.0,10.1
21-08-2026,12:00,31.0,Cerah,64.0,10.1
21-08-2026,13:00,31.0,Cerah,64.0,10.1
21-08-2026,14:00,31.0,Cerah,64.0,10.1
21-08-2026,15:00,27.0,Cerah,78.0,2.2
21-08-2026,16:00,27.0,Cerah,78.0,2.2
21-08-2026,17:00,27.0,Cerah,78.0,2.2
21-08-2026,18:00,24.0,Cerah Berawan,89.0,2.2
21-08-2026,19:00,24.0,Cerah Berawan,89.0,2.2
21-08-2026,20:00,24.0,Cerah Berawan,89.0,2.2
21-08-2026,21:00,23.0,Cerah,93.0,1.7
21-08-2026,22:00,23.0,Cerah,93.0,1.7
21-08-2026,23:00,23.0,Cerah,93.0,1.7
