tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-08-2026,11:00,31.0,Cerah,48.0,4.8
30-08-2026,12:00,31.0,Cerah,48.0,4.8
30-08-2026,13:00,31.0,Cerah,48.0,4.8
30-08-2026,14:00,31.0,Cerah,48.0,4.8
30-08-2026,15:00,31.0,Cerah,48.0,4.8
30-08-2026,16:00,28.0,Cerah,59.0,4.5
30-08-2026,17:00,28.0,Cerah,59.0,4.5
30-08-2026,18:00,28.0,Cerah,59.0,4.5
30-08-2026,19:00,26.0,Cerah,74.0,2.3
30-08-2026,20:00,26.0,Cerah,74.0,2.3
30-08-2026,21:00,26.0,Cerah,74.0,2.3
30-08-2026,22:00,24.0,Cerah,84.0,0.7
30-08-2026,23:00,24.0,Cerah,84.0,0.7
