tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
04-09-2026,11:00,31.0,Cerah,45.0,9.1
04-09-2026,12:00,31.0,Cerah,45.0,9.1
04-09-2026,13:00,31.0,Cerah,45.0,9.1
04-09-2026,14:00,31.0,Cerah,45.0,9.1
04-09-2026,15:00,31.0,Cerah,45.0,9.1
04-09-2026,16:00,28.0,Cerah,59.0,3.0
04-09-2026,17:00,28.0,Cerah,59.0,3.0
04-09-2026,18:00,28.0,Cerah,59.0,3.0
04-09-2026,19:00,24.0,Cerah,78.0,5.5
04-09-2026,20:00,24.0,Cerah,78.0,5.5
04-09-2026,21:00,24.0,Cerah,78.0,5.5
04-09-2026,22:00,21.0,Udara Kabur,88.0,9.2
04-09-2026,23:00,21.0,Udara Kabur,88.0,9.2
