tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-09-2026,00:00,22.0,Kabut/Asap,95.0,3.4
24-09-2026,01:00,22.0,Kabut/Asap,95.0,3.4
24-09-2026,02:00,21.0,Kabut/Asap,95.0,2.9
24-09-2026,03:00,21.0,Kabut/Asap,95.0,2.9
24-09-2026,04:00,21.0,Kabut/Asap,95.0,2.9
24-09-2026,05:00,23.0,Udara Kabur,87.0,4.5
24-09-2026,06:00,23.0,Udara Kabur,87.0,4.5
24-09-2026,07:00,23.0,Udara Kabur,87.0,4.5
24-09-2026,08:00,28.0,Cerah,63.0,9.0
24-09-2026,09:00,28.0,Cerah,63.0,9.0
24-09-2026,10:00,28.0,Cerah,63.0,9.0
24-09-2026,11:00,30.0,Cerah,56.0,10.3
24-09-2026,12:00,30.0,Cerah,56.0,10.3
24-09-2026,13:00,30.0,Cerah,56.0,10.3
24-09-2026,14:00,29.0,Cerah,63.0,9.1
24-09-2026,15:00,29.0,Cerah,63.0,9.1
24-09-2026,16:00,29.0,Cerah,63.0,9.1
24-09-2026,17:00,25.0,Cerah,87.0,1.9
24-09-2026,18:00,25.0,Cerah,87.0,1.9
24-09-2026,19:00,25.0,Cerah,87.0,1.9
24-09-2026,20:00,24.0,Cerah,92.0,2.0
24-09-2026,21:00,24.0,Cerah,92.0,2.0
24-09-2026,22:00,24.0,Cerah,92.0,2.0
24-09-2026,23:00,24.0,Cerah,92.0,2.0
