tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-08-2026,08:00,29.0,Hujan Ringan,62.0,6.1
05-08-2026,09:00,29.0,Hujan Ringan,62.0,6.1
05-08-2026,10:00,29.0,Hujan Ringan,62.0,6.1
05-08-2026,11:00,29.0,Hujan Ringan,62.0,6.1
05-08-2026,12:00,29.0,Hujan Ringan,62.0,6.1
05-08-2026,13:00,29.0,Hujan Ringan,62.0,2.7
05-08-2026,14:00,29.0,Hujan Ringan,62.0,2.7
05-08-2026,15:00,29.0,Hujan Ringan,62.0,2.7
05-08-2026,16:00,26.0,Hujan Ringan,79.0,6.4
05-08-2026,17:00,26.0,Hujan Ringan,79.0,6.4
05-08-2026,18:00,26.0,Hujan Ringan,79.0,6.4
05-08-2026,19:00,23.0,Berawan,89.0,1.4
05-08-2026,20:00,23.0,Berawan,89.0,1.4
05-08-2026,21:00,23.0,Berawan,89.0,1.4
05-08-2026,22:00,22.0,Udara Kabur,92.0,2.6
05-08-2026,23:00,22.0,Udara Kabur,92.0,2.6
