tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
10-08-2026,00:00,21.0,Udara Kabur,91.0,8.5
10-08-2026,01:00,21.0,Udara Kabur,91.0,8.5
10-08-2026,02:00,21.0,Udara Kabur,91.0,8.5
10-08-2026,03:00,20.0,Kabut/Asap,92.0,9.1
10-08-2026,04:00,20.0,Kabut/Asap,92.0,9.1
10-08-2026,05:00,20.0,Kabut/Asap,92.0,9.1
10-08-2026,06:00,24.0,Udara Kabur,73.0,8.3
10-08-2026,07:00,24.0,Udara Kabur,73.0,8.3
10-08-2026,08:00,24.0,Udara Kabur,73.0,8.3
10-08-2026,09:00,29.0,Cerah,54.0,8.6
10-08-2026,10:00,29.0,Cerah,54.0,8.6
10-08-2026,11:00,29.0,Cerah,54.0,8.6
10-08-2026,12:00,31.0,Cerah,44.0,8.6
10-08-2026,13:00,31.0,Cerah,44.0,8.6
10-08-2026,14:00,31.0,Cerah,44.0,8.6
10-08-2026,15:00,29.0,Cerah,48.0,3.4
10-08-2026,16:00,29.0,Cerah,48.0,3.4
10-08-2026,17:00,29.0,Cerah,48.0,3.4
10-08-2026,18:00,24.0,Cerah Berawan,71.0,3.4
10-08-2026,19:00,24.0,Cerah Berawan,71.0,3.4
10-08-2026,20:00,24.0,Cerah Berawan,71.0,3.4
10-08-2026,21:00,23.0,Cerah,84.0,6.4
10-08-2026,22:00,23.0,Cerah,84.0,6.4
10-08-2026,23:00,23.0,Cerah,84.0,6.4
