tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-07-2026,13:00,24.0,Hujan Ringan,90.0,5.6
30-07-2026,14:00,24.0,Hujan Ringan,90.0,5.6
30-07-2026,15:00,24.0,Hujan Ringan,90.0,5.6
30-07-2026,16:00,24.0,Hujan Ringan,90.0,5.6
30-07-2026,17:00,24.0,Hujan Ringan,90.0,5.6
30-07-2026,18:00,23.0,Udara Kabur,97.0,2.7
30-07-2026,19:00,23.0,Udara Kabur,97.0,2.7
30-07-2026,20:00,23.0,Udara Kabur,97.0,2.7
30-07-2026,21:00,22.0,Cerah Berawan,93.0,2.2
30-07-2026,22:00,22.0,Cerah Berawan,93.0,2.2
30-07-2026,23:00,22.0,Cerah Berawan,93.0,2.2
