tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-07-2026,04:00,24.0,Udara Kabur,77.0,4.3
26-07-2026,05:00,24.0,Udara Kabur,77.0,4.3
26-07-2026,06:00,24.0,Udara Kabur,77.0,4.3
26-07-2026,07:00,24.0,Udara Kabur,77.0,4.3
26-07-2026,08:00,24.0,Udara Kabur,77.0,4.3
26-07-2026,09:00,27.0,Cerah Berawan,61.0,5.5
26-07-2026,10:00,27.0,Cerah Berawan,61.0,5.5
26-07-2026,11:00,27.0,Cerah Berawan,61.0,5.5
26-07-2026,12:00,29.0,Cerah Berawan,54.0,7.7
26-07-2026,13:00,29.0,Cerah Berawan,54.0,7.7
26-07-2026,14:00,29.0,Cerah Berawan,54.0,7.7
26-07-2026,15:00,28.0,Berawan,59.0,5.3
26-07-2026,16:00,28.0,Berawan,59.0,5.3
26-07-2026,17:00,28.0,Berawan,59.0,5.3
26-07-2026,18:00,25.0,Cerah Berawan,68.0,3.4
26-07-2026,19:00,25.0,Cerah Berawan,68.0,3.4
26-07-2026,20:00,25.0,Cerah Berawan,68.0,3.4
26-07-2026,21:00,23.0,Cerah Berawan,79.0,1.4
26-07-2026,22:00,23.0,Cerah Berawan,79.0,1.4
26-07-2026,23:00,23.0,Cerah Berawan,79.0,1.4
