tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
02-09-2026,06:00,28.0,Cerah,63.0,7.2
02-09-2026,07:00,28.0,Cerah,63.0,7.2
02-09-2026,08:00,28.0,Cerah,63.0,7.2
02-09-2026,09:00,28.0,Cerah,63.0,7.2
02-09-2026,10:00,28.0,Cerah,63.0,7.2
02-09-2026,11:00,32.0,Cerah,52.0,9.1
02-09-2026,12:00,32.0,Cerah,52.0,9.1
02-09-2026,13:00,32.0,Cerah,52.0,9.1
02-09-2026,14:00,30.0,Cerah,54.0,9.3
02-09-2026,15:00,30.0,Cerah,54.0,9.3
02-09-2026,16:00,30.0,Cerah,54.0,9.3
02-09-2026,17:00,27.0,Cerah,69.0,4.0
02-09-2026,18:00,27.0,Cerah,69.0,4.0
02-09-2026,19:00,27.0,Cerah,69.0,4.0
02-09-2026,20:00,24.0,Cerah,87.0,1.6
02-09-2026,21:00,24.0,Cerah,87.0,1.6
02-09-2026,22:00,24.0,Cerah,87.0,1.6
02-09-2026,23:00,24.0,Cerah,87.0,1.6
