jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.9,Tinggi,23.92,+/-1.03,87.33,+/-9.12,0.0,+/-0.0,23.92,+/-1.03,66.7,33.3,0.0,0.0,0.0,0.0,1.03,9.12,0.0,1.03,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,76.7,Sedang,24.13,+/-1.63,92.4,+/-5.08,0.0,+/-0.0,23.52,+/-0.96,50.0,50.0,0.0,0.0,0.0,0.0,1.63,5.08,0.0,0.96,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,81.2,Tinggi,23.7,+/-1.73,95.75,+/-0.43,0.0,+/-0.0,24.04,+/-2.39,33.3,66.7,0.0,0.0,0.0,0.0,1.73,0.43,0.0,2.39,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,80.9,Tinggi,23.3,+/-1.81,93.8,+/-3.71,0.0,+/-0.0,23.3,+/-1.81,33.3,66.7,0.0,0.0,0.0,0.0,1.81,3.71,0.0,1.81,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,76.4,Sedang,23.12,+/-1.81,90.17,+/-7.88,0.0,+/-0.0,23.12,+/-1.81,33.3,50.0,16.7,0.0,0.0,0.0,1.81,7.88,0.0,1.81,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,76.9,Sedang,23.12,+/-1.68,92.2,+/-2.86,0.0,+/-0.0,23.12,+/-1.68,50.0,33.3,16.7,0.0,0.0,0.0,1.68,2.86,0.0,1.68,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,72.7,Sedang,23.12,+/-1.58,90.2,+/-2.86,0.0,+/-0.0,23.12,+/-1.58,33.3,33.3,33.3,0.0,0.0,0.0,1.58,2.86,0.0,1.58,7,0.8571,0.0,0.0
07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,83.1,Tinggi,24.07,+/-1.06,82.83,+/-4.37,0.0,+/-0.0,24.07,+/-1.06,44.9,15.0,40.2,0.0,0.0,0.0,1.06,4.37,0.0,1.06,7,1.0,25.71,180.0
08:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.8,Tinggi,26.61,+/-1.27,72.61,+/-7.6,0.0,+/-0.0,27.67,+/-2.14,15.0,44.9,40.2,0.0,0.0,0.0,1.27,7.6,0.0,2.14,7,1.0,17.14,120.0
09:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.3,Tinggi,28.32,+/-1.15,66.06,+/-6.86,0.0,+/-0.0,30.97,+/-1.15,14.4,43.2,42.3,0.0,0.0,0.0,1.15,6.86,0.0,1.15,7,1.0,8.57,60.0
10:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,83.9,Tinggi,29.66,+/-1.23,60.93,+/-6.65,0.0,+/-0.0,32.27,+/-1.34,41.4,27.6,31.0,0.0,0.0,0.0,1.23,6.65,0.0,1.34,7,1.0,0.0,0.0
11:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.8,Tinggi,31.02,+/-1.49,55.54,+/-6.27,0.0,+/-0.0,33.74,+/-1.61,14.4,57.7,27.9,0.0,0.0,0.0,1.49,6.27,0.0,1.61,7,1.0,8.57,60.0
12:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.5,Tinggi,32.19,+/-1.53,51.07,+/-6.25,0.0,+/-0.0,34.89,+/-1.44,14.4,28.8,56.8,0.0,0.0,0.0,1.53,6.25,0.0,1.44,7,1.0,8.57,60.0
13:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,91.4,Tinggi,32.9,+/-1.79,47.83,+/-6.58,0.0,+/-0.0,35.09,+/-1.59,13.8,13.8,72.4,0.0,0.0,0.0,1.79,6.58,0.0,1.59,7,1.0,0.0,0.0
14:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.2,Tinggi,33.21,+/-1.84,46.31,+/-7.18,0.05,+/-0.11,35.07,+/-1.57,0.0,28.8,56.8,14.4,0.0,0.0,1.84,7.18,0.11,1.57,7,1.0,8.57,60.0
15:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.8,Tinggi,32.32,+/-2.28,49.97,+/-9.74,0.05,+/-0.11,35.14,+/-1.33,0.0,28.8,56.8,14.4,0.0,0.0,2.28,9.74,0.11,1.33,7,1.0,8.57,60.0
16:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.5,Tinggi,31.12,+/-2.67,54.93,+/-11.45,0.17,+/-0.26,33.07,+/-2.06,0.0,27.6,44.8,27.6,0.0,0.0,2.67,11.45,0.26,2.06,7,1.0,0.0,0.0
17:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.4,Tinggi,29.03,+/-1.31,65.29,+/-6.07,0.18,+/-0.37,32.27,+/-1.91,0.0,28.8,56.8,14.4,0.0,0.0,1.31,6.07,0.37,1.91,7,1.0,8.57,60.0
18:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.1,Tinggi,28.45,+/-0.32,68.0,+/-1.58,0.23,+/-0.48,31.05,+/-3.17,0.0,28.8,56.8,14.4,0.0,0.0,0.32,1.58,0.48,3.17,7,1.0,8.57,60.0
19:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.8,Tinggi,26.99,+/-2.37,75.89,+/-11.13,0.05,+/-0.11,28.77,+/-3.51,0.0,41.4,44.8,13.8,0.0,0.0,2.37,11.13,0.11,3.51,7,1.0,0.0,0.0
20:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.9,Tinggi,26.21,+/-2.15,80.64,+/-10.41,0.03,+/-0.05,27.1,+/-3.5,0.0,14.4,56.8,28.8,0.0,0.0,2.15,10.41,0.05,3.5,7,1.0,8.57,60.0
