tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
07-08-2026,00:00,22.0,Udara Kabur,92.0,5.8
07-08-2026,01:00,22.0,Udara Kabur,92.0,5.8
07-08-2026,02:00,22.0,Udara Kabur,92.0,5.8
07-08-2026,03:00,22.0,Udara Kabur,92.0,5.8
07-08-2026,04:00,21.0,Cerah Berawan,92.0,4.6
07-08-2026,05:00,21.0,Cerah Berawan,92.0,4.6
07-08-2026,06:00,21.0,Cerah Berawan,92.0,4.6
07-08-2026,07:00,26.0,Cerah Berawan,74.0,5.4
07-08-2026,08:00,26.0,Cerah Berawan,74.0,5.4
07-08-2026,09:00,26.0,Cerah Berawan,74.0,5.4
07-08-2026,10:00,30.0,Cerah,60.0,8.7
07-08-2026,11:00,30.0,Cerah,60.0,8.7
07-08-2026,12:00,30.0,Cerah,60.0,8.7
07-08-2026,13:00,31.0,Cerah,55.0,8.7
07-08-2026,14:00,31.0,Cerah,55.0,8.7
07-08-2026,15:00,31.0,Cerah,55.0,8.7
07-08-2026,16:00,27.0,Cerah Berawan,68.0,2.4
07-08-2026,17:00,27.0,Cerah Berawan,68.0,2.4
07-08-2026,18:00,27.0,Cerah Berawan,68.0,2.4
07-08-2026,19:00,24.0,Cerah,81.0,2.5
07-08-2026,20:00,24.0,Cerah,81.0,2.5
07-08-2026,21:00,24.0,Cerah,81.0,2.5
07-08-2026,22:00,23.0,Cerah,89.0,3.6
07-08-2026,23:00,23.0,Cerah,89.0,3.6
