tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
21-07-2026,07:00,28.0,Hujan Ringan,70.0,3.0
21-07-2026,08:00,28.0,Hujan Ringan,70.0,3.0
21-07-2026,09:00,28.0,Hujan Ringan,70.0,3.0
21-07-2026,10:00,28.0,Hujan Ringan,70.0,3.0
21-07-2026,11:00,28.0,Hujan Ringan,70.0,3.0
21-07-2026,12:00,24.0,Hujan Ringan,90.0,6.2
21-07-2026,13:00,24.0,Hujan Ringan,90.0,6.2
21-07-2026,14:00,24.0,Hujan Ringan,90.0,6.2
21-07-2026,15:00,25.0,Cerah Berawan,83.0,2.2
21-07-2026,16:00,25.0,Cerah Berawan,83.0,2.2
21-07-2026,17:00,25.0,Cerah Berawan,83.0,2.2
21-07-2026,18:00,23.0,Cerah,96.0,0.7
21-07-2026,19:00,23.0,Cerah,96.0,0.7
21-07-2026,20:00,23.0,Cerah,96.0,0.7
21-07-2026,21:00,21.0,Cerah,97.0,3.5
21-07-2026,22:00,21.0,Cerah,97.0,3.5
21-07-2026,23:00,21.0,Cerah,97.0,3.5
