tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
02-08-2026,04:00,24.0,Udara Kabur,85.0,2.7
02-08-2026,05:00,24.0,Udara Kabur,85.0,2.7
02-08-2026,06:00,24.0,Udara Kabur,85.0,2.7
02-08-2026,07:00,24.0,Udara Kabur,85.0,2.7
02-08-2026,08:00,24.0,Udara Kabur,85.0,2.7
02-08-2026,09:00,28.0,Cerah,67.0,8.5
02-08-2026,10:00,28.0,Cerah,67.0,8.5
02-08-2026,11:00,28.0,Cerah,67.0,8.5
02-08-2026,12:00,29.0,Cerah,62.0,9.1
02-08-2026,13:00,29.0,Cerah,62.0,9.1
02-08-2026,14:00,29.0,Cerah,62.0,9.1
02-08-2026,15:00,28.0,Cerah,69.0,8.4
02-08-2026,16:00,28.0,Cerah,69.0,8.4
02-08-2026,17:00,28.0,Cerah,69.0,8.4
02-08-2026,18:00,25.0,Cerah Berawan,83.0,3.4
02-08-2026,19:00,25.0,Cerah Berawan,83.0,3.4
02-08-2026,20:00,25.0,Cerah Berawan,83.0,3.4
02-08-2026,21:00,23.0,Berawan,94.0,2.7
02-08-2026,22:00,23.0,Berawan,94.0,2.7
02-08-2026,23:00,23.0,Berawan,94.0,2.7
