tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-09-2026,00:00,18.0,Berawan,93.0,0.4
25-09-2026,01:00,18.0,Berawan,93.0,0.4
25-09-2026,02:00,17.0,Cerah Berawan,92.0,0.5
25-09-2026,03:00,17.0,Cerah Berawan,92.0,0.5
25-09-2026,04:00,17.0,Cerah Berawan,92.0,0.5
25-09-2026,05:00,18.0,Cerah,90.0,1.6
25-09-2026,06:00,18.0,Cerah,90.0,1.6
25-09-2026,07:00,18.0,Cerah,90.0,1.6
25-09-2026,08:00,22.0,Berawan,73.0,1.8
25-09-2026,09:00,22.0,Berawan,73.0,1.8
25-09-2026,10:00,22.0,Berawan,73.0,1.8
25-09-2026,11:00,21.0,Hujan Ringan,86.0,3.1
25-09-2026,12:00,21.0,Hujan Ringan,86.0,3.1
25-09-2026,13:00,21.0,Hujan Ringan,86.0,3.1
25-09-2026,14:00,21.0,Berawan,82.0,1.3
25-09-2026,15:00,21.0,Berawan,82.0,1.3
25-09-2026,16:00,21.0,Berawan,82.0,1.3
25-09-2026,17:00,18.0,Hujan Ringan,97.0,1.5
25-09-2026,18:00,18.0,Hujan Ringan,97.0,1.5
25-09-2026,19:00,18.0,Hujan Ringan,97.0,1.5
25-09-2026,20:00,18.0,Berawan,94.0,0.5
25-09-2026,21:00,18.0,Berawan,94.0,0.5
25-09-2026,22:00,18.0,Berawan,94.0,0.5
25-09-2026,23:00,18.0,Berawan,94.0,0.5
