tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
07-09-2026,00:00,16.0,Cerah Berawan,95.0,0.3
07-09-2026,01:00,16.0,Cerah Berawan,95.0,0.3
07-09-2026,02:00,16.0,Cerah Berawan,95.0,0.3
07-09-2026,03:00,16.0,Cerah Berawan,95.0,0.3
07-09-2026,04:00,17.0,Cerah,92.0,0.7
07-09-2026,05:00,17.0,Cerah,92.0,0.7
07-09-2026,06:00,17.0,Cerah,92.0,0.7
07-09-2026,07:00,20.0,Cerah Berawan,87.0,2.1
07-09-2026,08:00,20.0,Cerah Berawan,87.0,2.1
07-09-2026,09:00,20.0,Cerah Berawan,87.0,2.1
07-09-2026,10:00,22.0,Berawan,74.0,4.9
07-09-2026,11:00,22.0,Berawan,74.0,4.9
07-09-2026,12:00,22.0,Berawan,74.0,4.9
07-09-2026,13:00,19.0,Hujan Ringan,94.0,1.8
07-09-2026,14:00,19.0,Hujan Ringan,94.0,1.8
07-09-2026,15:00,19.0,Hujan Ringan,94.0,1.8
07-09-2026,16:00,18.0,Hujan Ringan,97.0,4.4
07-09-2026,17:00,18.0,Hujan Ringan,97.0,4.4
07-09-2026,18:00,18.0,Hujan Ringan,97.0,4.4
07-09-2026,19:00,17.0,Berawan,96.0,0.6
07-09-2026,20:00,17.0,Berawan,96.0,0.6
07-09-2026,21:00,17.0,Berawan,96.0,0.6
07-09-2026,22:00,17.0,Berawan,95.0,0.8
07-09-2026,23:00,17.0,Berawan,95.0,0.8
