jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.7,Tinggi,18.58,+/-0.6,92.86,+/-2.8,0.0,+/-0.0,18.58,+/-0.6,0.0,13.4,86.6,0.0,0.0,0.0,0.6,2.8,0.0,0.6,7,1.0,8.57,60.0
01:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,95.1,Tinggi,17.95,+/-0.15,91.96,+/-1.89,0.0,+/-0.0,17.95,+/-0.15,0.0,17.1,82.9,0.0,0.0,0.0,0.15,1.89,0.0,0.15,7,1.0,0.0,0.0
02:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.5,Tinggi,17.79,+/-1.18,91.0,+/-2.09,0.0,+/-0.0,17.79,+/-1.18,0.0,13.4,86.6,0.0,0.0,0.0,1.18,2.09,0.0,1.18,7,1.0,8.57,60.0
03:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,97.6,Tinggi,17.45,+/-1.46,89.99,+/-2.9,0.0,+/-0.0,17.45,+/-1.46,0.0,0.0,100.0,0.0,0.0,0.0,1.46,2.9,0.0,1.46,7,1.0,8.57,60.0
04:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,98.6,Tinggi,17.2,+/-1.49,89.08,+/-3.82,0.0,+/-0.0,17.2,+/-1.49,0.0,0.0,100.0,0.0,0.0,0.0,1.49,3.82,0.0,1.49,7,1.0,0.0,0.0
05:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.0,Tinggi,17.16,+/-1.28,88.98,+/-3.67,0.0,+/-0.0,17.16,+/-1.28,0.0,14.4,85.6,0.0,0.0,0.0,1.28,3.67,0.0,1.28,7,1.0,8.57,60.0
06:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.7,Tinggi,17.51,+/-0.86,86.03,+/-6.98,0.0,+/-0.0,17.51,+/-0.86,0.0,27.8,72.2,0.0,0.0,0.0,0.86,6.98,0.0,0.86,7,1.0,8.57,60.0
07:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.8,Tinggi,18.43,+/-1.3,84.52,+/-6.16,0.0,+/-0.0,18.43,+/-1.3,0.0,30.9,69.1,0.0,0.0,0.0,1.3,6.16,0.0,1.3,7,1.0,0.0,0.0
08:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.7,Tinggi,20.22,+/-1.33,78.67,+/-3.84,0.0,+/-0.0,20.22,+/-1.33,0.0,27.8,72.2,0.0,0.0,0.0,1.33,3.84,0.0,1.33,7,1.0,8.57,60.0
09:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.7,Tinggi,23.23,+/-0.91,61.8,+/-0.99,0.0,+/-0.0,23.23,+/-0.91,13.4,0.0,86.6,0.0,0.0,0.0,0.91,0.99,0.0,0.91,7,1.0,8.57,60.0
10:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.1,Tinggi,24.68,+/-1.45,58.96,+/-6.3,0.0,+/-0.0,24.88,+/-1.78,17.1,0.0,82.9,0.0,0.0,0.0,1.45,6.3,0.0,1.78,7,1.0,0.0,0.0
11:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.4,Tinggi,25.68,+/-2.02,56.23,+/-7.7,0.02,+/-0.04,26.0,+/-2.39,13.4,14.4,57.7,14.4,0.0,0.0,2.02,7.7,0.04,2.39,7,1.0,8.57,60.0
12:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.1,Tinggi,26.83,+/-1.99,56.01,+/-4.06,0.02,+/-0.04,27.22,+/-2.39,13.4,28.9,43.3,14.4,0.0,0.0,1.99,4.06,0.04,2.39,7,1.0,8.57,60.0
13:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.1,Tinggi,26.93,+/-2.35,53.07,+/-9.08,0.02,+/-0.04,27.24,+/-2.7,30.9,13.8,41.5,13.8,0.0,0.0,2.35,9.08,0.04,2.7,7,1.0,0.0,0.0
14:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.5,Tinggi,27.09,+/-2.29,53.85,+/-9.11,0.03,+/-0.07,27.45,+/-2.72,13.4,43.3,28.9,14.4,0.0,0.0,2.29,9.11,0.07,2.72,7,1.0,8.57,60.0
15:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.5,Tinggi,26.79,+/-2.37,55.36,+/-8.62,0.03,+/-0.07,27.31,+/-2.84,13.4,43.3,28.9,14.4,0.0,0.0,2.37,8.62,0.07,2.84,7,1.0,8.57,60.0
16:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,79.6,Sedang,25.62,+/-2.27,60.89,+/-8.96,0.07,+/-0.09,26.07,+/-2.92,17.1,27.6,27.6,27.6,0.0,0.0,2.27,8.96,0.09,2.92,7,1.0,0.0,0.0
17:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,82.6,Tinggi,24.73,+/-1.8,66.19,+/-9.98,0.08,+/-0.19,24.26,+/-1.5,13.4,28.9,43.3,14.4,0.0,0.0,1.8,9.98,0.19,1.5,7,1.0,8.57,60.0
18:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.7,Tinggi,22.56,+/-2.7,80.64,+/-4.66,0.1,+/-0.22,22.56,+/-2.7,13.4,0.0,72.2,14.4,0.0,0.0,2.7,4.66,0.22,2.7,7,1.0,8.57,60.0
19:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.6,Tinggi,20.86,+/-2.38,83.55,+/-8.24,0.03,+/-0.07,20.86,+/-2.38,17.1,13.8,55.3,13.8,0.0,0.0,2.38,8.24,0.07,2.38,7,1.0,0.0,0.0
20:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,93.7,Tinggi,20.02,+/-1.95,87.19,+/-6.83,0.0,+/-0.0,20.02,+/-1.95,13.4,0.0,86.6,0.0,0.0,0.0,1.95,6.83,0.0,1.95,7,1.0,8.57,60.0
21:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.5,Tinggi,19.07,+/-1.92,92.8,+/-3.54,0.0,+/-0.0,19.07,+/-1.92,0.0,56.7,43.3,0.0,0.0,0.0,1.92,3.54,0.0,1.92,7,1.0,8.57,60.0
22:00,7,7.2363,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.2,Tinggi,18.43,+/-1.82,93.4,+/-3.83,0.0,+/-0.0,18.43,+/-1.82,0.0,44.7,55.3,0.0,0.0,0.0,1.82,3.83,0.0,1.82,7,1.0,0.0,0.0
23:00,7,6.9272,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.0,Tinggi,18.25,+/-1.76,85.43,+/-9.81,0.0,+/-0.0,18.25,+/-1.76,0.0,27.8,72.2,0.0,0.0,0.0,1.76,9.81,0.0,1.76,7,1.0,8.57,60.0
