tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
16-08-2026,00:00,15.0,Berawan,91.0,4.3
16-08-2026,01:00,15.0,Berawan,91.0,4.3
16-08-2026,02:00,15.0,Berawan,91.0,4.3
16-08-2026,03:00,15.0,Berawan,93.0,4.1
16-08-2026,04:00,15.0,Berawan,93.0,4.1
16-08-2026,05:00,15.0,Berawan,93.0,4.1
16-08-2026,06:00,18.0,Udara Kabur,85.0,5.3
16-08-2026,07:00,18.0,Udara Kabur,85.0,5.3
16-08-2026,08:00,18.0,Udara Kabur,85.0,5.3
16-08-2026,09:00,23.0,Berawan,64.0,8.1
16-08-2026,10:00,23.0,Berawan,64.0,8.1
16-08-2026,11:00,23.0,Berawan,64.0,8.1
16-08-2026,12:00,21.0,Berawan,80.0,10.0
16-08-2026,13:00,21.0,Berawan,80.0,10.0
16-08-2026,14:00,21.0,Berawan,80.0,10.0
16-08-2026,15:00,21.0,Berawan,72.0,10.4
16-08-2026,16:00,21.0,Berawan,72.0,10.4
16-08-2026,17:00,21.0,Berawan,72.0,10.4
16-08-2026,18:00,18.0,Berawan,89.0,6.9
16-08-2026,19:00,18.0,Berawan,89.0,6.9
16-08-2026,20:00,18.0,Berawan,89.0,6.9
16-08-2026,21:00,17.0,Berawan,89.0,4.3
16-08-2026,22:00,17.0,Berawan,89.0,4.3
16-08-2026,23:00,17.0,Berawan,89.0,4.3
