tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
10-09-2026,10:00,21.0,Hujan Ringan,82.0,7.1
10-09-2026,11:00,21.0,Hujan Ringan,82.0,7.1
10-09-2026,12:00,21.0,Hujan Ringan,82.0,7.1
10-09-2026,13:00,21.0,Hujan Ringan,82.0,7.1
10-09-2026,14:00,21.0,Hujan Ringan,82.0,7.1
10-09-2026,15:00,20.0,Cerah Berawan,89.0,5.8
10-09-2026,16:00,20.0,Cerah Berawan,89.0,5.8
10-09-2026,17:00,20.0,Cerah Berawan,89.0,5.8
10-09-2026,18:00,18.0,Berawan,97.0,3.1
10-09-2026,19:00,18.0,Berawan,97.0,3.1
10-09-2026,20:00,18.0,Berawan,97.0,3.1
10-09-2026,21:00,17.0,Berawan,96.0,1.8
10-09-2026,22:00,17.0,Berawan,96.0,1.8
10-09-2026,23:00,17.0,Berawan,96.0,1.8
