tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-08-2026,06:00,20.0,Cerah Berawan,80.0,5.2
18-08-2026,07:00,20.0,Cerah Berawan,80.0,5.2
18-08-2026,08:00,20.0,Cerah Berawan,80.0,5.2
18-08-2026,09:00,20.0,Cerah Berawan,80.0,5.2
18-08-2026,10:00,20.0,Cerah Berawan,80.0,5.2
18-08-2026,11:00,23.0,Berawan,60.0,5.2
18-08-2026,12:00,23.0,Berawan,60.0,5.2
18-08-2026,13:00,23.0,Berawan,60.0,5.2
18-08-2026,14:00,22.0,Cerah Berawan,67.0,8.9
18-08-2026,15:00,22.0,Cerah Berawan,67.0,8.9
18-08-2026,16:00,22.0,Cerah Berawan,67.0,8.9
18-08-2026,17:00,18.0,Cerah Berawan,89.0,5.8
18-08-2026,18:00,18.0,Cerah Berawan,89.0,5.8
18-08-2026,19:00,18.0,Cerah Berawan,89.0,5.8
18-08-2026,20:00,17.0,Cerah Berawan,94.0,7.3
18-08-2026,21:00,17.0,Cerah Berawan,94.0,7.3
18-08-2026,22:00,17.0,Cerah Berawan,94.0,7.3
18-08-2026,23:00,17.0,Cerah Berawan,94.0,7.3
