tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
21-08-2026,04:00,19.0,Berawan,72.0,2.6
21-08-2026,05:00,19.0,Berawan,72.0,2.6
21-08-2026,06:00,19.0,Berawan,72.0,2.6
21-08-2026,07:00,19.0,Berawan,72.0,2.6
21-08-2026,08:00,19.0,Berawan,72.0,2.6
21-08-2026,09:00,23.0,Cerah Berawan,55.0,5.3
21-08-2026,10:00,23.0,Cerah Berawan,55.0,5.3
21-08-2026,11:00,23.0,Cerah Berawan,55.0,5.3
21-08-2026,12:00,24.0,Cerah Berawan,57.0,9.5
21-08-2026,13:00,24.0,Cerah Berawan,57.0,9.5
21-08-2026,14:00,24.0,Cerah Berawan,57.0,9.5
21-08-2026,15:00,22.0,Cerah,64.0,10.8
21-08-2026,16:00,22.0,Cerah,64.0,10.8
21-08-2026,17:00,22.0,Cerah,64.0,10.8
21-08-2026,18:00,18.0,Cerah Berawan,87.0,2.5
21-08-2026,19:00,18.0,Cerah Berawan,87.0,2.5
21-08-2026,20:00,18.0,Cerah Berawan,87.0,2.5
21-08-2026,21:00,17.0,Cerah Berawan,94.0,2.0
21-08-2026,22:00,17.0,Cerah Berawan,94.0,2.0
21-08-2026,23:00,17.0,Cerah Berawan,94.0,2.0
