tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
31-07-2026,00:00,17.0,Berawan,97.0,1.8
31-07-2026,01:00,17.0,Berawan,97.0,1.8
31-07-2026,02:00,17.0,Berawan,94.0,3.2
31-07-2026,03:00,17.0,Berawan,94.0,3.2
31-07-2026,04:00,17.0,Berawan,94.0,3.2
31-07-2026,05:00,17.0,Berawan,88.0,0.5
31-07-2026,06:00,17.0,Berawan,88.0,0.5
31-07-2026,07:00,17.0,Berawan,88.0,0.5
31-07-2026,08:00,22.0,Cerah Berawan,74.0,2.8
31-07-2026,09:00,22.0,Cerah Berawan,74.0,2.8
31-07-2026,10:00,22.0,Cerah Berawan,74.0,2.8
31-07-2026,11:00,24.0,Cerah Berawan,59.0,8.4
31-07-2026,12:00,24.0,Cerah Berawan,59.0,8.4
31-07-2026,13:00,24.0,Cerah Berawan,59.0,8.4
31-07-2026,14:00,21.0,Berawan,75.0,5.6
31-07-2026,15:00,21.0,Berawan,75.0,5.6
31-07-2026,16:00,21.0,Berawan,75.0,5.6
31-07-2026,17:00,18.0,Berawan,95.0,2.1
31-07-2026,18:00,18.0,Berawan,95.0,2.1
31-07-2026,19:00,18.0,Berawan,95.0,2.1
31-07-2026,20:00,18.0,Berawan,95.0,1.8
31-07-2026,21:00,18.0,Berawan,95.0,1.8
31-07-2026,22:00,18.0,Berawan,95.0,1.8
31-07-2026,23:00,18.0,Berawan,95.0,1.8
