tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-08-2026,07:00,23.0,Berawan,68.0,3.6
11-08-2026,08:00,23.0,Berawan,68.0,3.6
11-08-2026,09:00,23.0,Berawan,68.0,3.6
11-08-2026,10:00,23.0,Berawan,68.0,3.6
11-08-2026,11:00,23.0,Berawan,68.0,3.6
11-08-2026,12:00,21.0,Hujan Ringan,78.0,1.6
11-08-2026,13:00,21.0,Hujan Ringan,78.0,1.6
11-08-2026,14:00,21.0,Hujan Ringan,78.0,1.6
11-08-2026,15:00,19.0,Cerah Berawan,92.0,2.7
11-08-2026,16:00,19.0,Cerah Berawan,92.0,2.7
11-08-2026,17:00,19.0,Cerah Berawan,92.0,2.7
11-08-2026,18:00,18.0,Berawan,97.0,1.8
11-08-2026,19:00,18.0,Berawan,97.0,1.8
11-08-2026,20:00,18.0,Berawan,97.0,1.8
11-08-2026,21:00,17.0,Berawan,96.0,0.9
11-08-2026,22:00,17.0,Berawan,96.0,0.9
11-08-2026,23:00,17.0,Berawan,96.0,0.9
