tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
20-07-2026,04:00,18.0,Cerah Berawan,92.0,0.4
20-07-2026,05:00,18.0,Cerah Berawan,92.0,0.4
20-07-2026,06:00,18.0,Cerah Berawan,92.0,0.4
20-07-2026,07:00,18.0,Cerah Berawan,92.0,0.4
20-07-2026,08:00,18.0,Cerah Berawan,92.0,0.4
20-07-2026,09:00,21.0,Berawan,75.0,3.0
20-07-2026,10:00,21.0,Berawan,75.0,3.0
20-07-2026,11:00,21.0,Berawan,75.0,3.0
20-07-2026,12:00,24.0,Berawan,56.0,6.5
20-07-2026,13:00,24.0,Berawan,56.0,6.5
20-07-2026,14:00,24.0,Berawan,56.0,6.5
20-07-2026,15:00,22.0,Cerah Berawan,69.0,6.9
20-07-2026,16:00,22.0,Cerah Berawan,69.0,6.9
20-07-2026,17:00,22.0,Cerah Berawan,69.0,6.9
20-07-2026,18:00,18.0,Berawan,94.0,1.5
20-07-2026,19:00,18.0,Berawan,94.0,1.5
20-07-2026,20:00,18.0,Berawan,94.0,1.5
20-07-2026,21:00,17.0,Berawan,98.0,1.5
20-07-2026,22:00,17.0,Berawan,98.0,1.5
20-07-2026,23:00,17.0,Berawan,98.0,1.5
