tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
31-08-2026,04:00,19.0,Cerah,73.0,3.6
31-08-2026,05:00,19.0,Cerah,73.0,3.6
31-08-2026,06:00,19.0,Cerah,73.0,3.6
31-08-2026,07:00,19.0,Cerah,73.0,3.6
31-08-2026,08:00,19.0,Cerah,73.0,3.6
31-08-2026,09:00,23.0,Cerah Berawan,58.0,9.9
31-08-2026,10:00,23.0,Cerah Berawan,58.0,9.9
31-08-2026,11:00,23.0,Cerah Berawan,58.0,9.9
31-08-2026,12:00,24.0,Berawan,54.0,15.0
31-08-2026,13:00,24.0,Berawan,54.0,15.0
31-08-2026,14:00,24.0,Berawan,54.0,15.0
31-08-2026,15:00,21.0,Berawan,73.0,10.3
31-08-2026,16:00,21.0,Berawan,73.0,10.3
31-08-2026,17:00,21.0,Berawan,73.0,10.3
31-08-2026,18:00,18.0,Berawan,90.0,6.9
31-08-2026,19:00,18.0,Berawan,90.0,6.9
31-08-2026,20:00,18.0,Berawan,90.0,6.9
31-08-2026,21:00,17.0,Berawan,87.0,3.7
31-08-2026,22:00,17.0,Berawan,87.0,3.7
31-08-2026,23:00,17.0,Berawan,87.0,3.7
