lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-07-31T08:00:00+07:00,2026-08-01T08:00:00+07:00,19.6320550724152,6.849999999999999,38.95712377921591,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-07-31,7.83,10.811981693993623,2.7149353056763363,19.898361244908017,7.96,7.91,8.02,6.164342029759036,provisional_proxy_calibrated
2,2026-08-01T08:00:00+07:00,2026-08-02T08:00:00+07:00,24.851921644449636,8.86395015567416,35.89181477767477,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-01,7.83,14.415659456162034,0.4013856326813663,28.615499495630598,7.92,7.85,7.93,9.772723653502172,provisional_proxy_calibrated
3,2026-08-02T08:00:00+07:00,2026-08-03T08:00:00+07:00,17.715286692283332,2.549999999999999,33.70988362462981,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-02,7.83,16.737738576229887,0.0,35.05066550219814,8.95,7.75,9.51,11.716135438083638,provisional_proxy_calibrated
