period_start_wib,period_end_wib,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status,hour_coverage_pct
2026-07-20 18:00:00+07:00,2026-07-20 21:00:00+07:00,1.670696146494329,1.2499999999999998,0.35902345367349536,3.4030649858094923,4.1061299716189845,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-07-20 21:00:00+07:00,2026-07-21 00:00:00+07:00,0.13797941974164085,0.0,0.0,0.41393825922492256,0.8278765184498451,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,cukup,100.0
2026-07-21 00:00:00+07:00,2026-07-21 03:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-07-21 03:00:00+07:00,2026-07-21 06:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-07-21 06:00:00+07:00,2026-07-21 09:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-07-21 09:00:00+07:00,2026-07-21 12:00:00+07:00,0.029275115105638013,0.0,0.0,0.08782534531691404,0.09999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
2026-07-21 12:00:00+07:00,2026-07-21 15:00:00+07:00,2.1953950384502012,1.4456336329228507,0.20142475584318345,4.939126726584569,5.8999999999999995,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-07-21 15:00:00+07:00,2026-07-21 18:00:00+07:00,5.706946893323402,4.103460500216503,1.3499999999999999,11.667380179753708,13.099999999999998,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-07-21 18:00:00+07:00,2026-07-21 21:00:00+07:00,2.718401841690208,2.05,0.7647774172183982,5.340428107852225,5.699999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,cukup,100.0
2026-07-21 21:00:00+07:00,2026-07-22 00:00:00+07:00,0.32399776532730473,0.19999999999999996,0.0,0.7719932959819142,0.8382875685910944,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",50.0,cukup,100.0
2026-07-22 00:00:00+07:00,2026-07-22 03:00:00+07:00,0.0,0.0,0.0,0.0,0.0,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",0.0,cukup,100.0
