location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-08-02,00:00,Berawan,73.3,Sedang,6,7,0.8571,6.0,19.7,0.24,96.0,1.53,0.18,0.3,19.7,0.24,0.0,0.0,16.7,16.7,33.3,33.3,0.0,0.0
plta_redelong,2026-08-02,01:00,Cerah Berawan,73.4,Sedang,6,7,0.8571,6.0,19.46,0.29,95.5,1.71,0.1,0.14,19.46,0.29,0.0,0.0,16.7,33.3,16.7,33.3,0.0,0.0
plta_redelong,2026-08-02,02:00,Berawan,77.7,Sedang,6,7,0.8571,6.0,19.28,0.22,95.17,1.34,0.03,0.05,19.28,0.22,0.0,0.0,16.7,0.0,50.0,33.3,0.0,0.0
plta_redelong,2026-08-02,03:00,Hujan Ringan,77.7,Sedang,6,7,0.8571,6.0,19.16,0.24,95.0,1.29,0.05,0.05,19.16,0.24,0.0,0.0,0.0,16.7,33.3,50.0,0.0,0.0
plta_redelong,2026-08-02,04:00,Hujan Ringan,83.6,Tinggi,7,7,1.0,6.6868,18.98,0.37,94.94,1.9,0.05,0.05,18.98,0.37,25.71,180.0,10.3,29.9,15.0,44.9,0.0,0.0
plta_redelong,2026-08-02,05:00,Hujan Ringan,83.6,Tinggi,7,7,1.0,6.6868,18.95,0.4,94.94,2.05,0.04,0.05,18.95,0.4,17.14,120.0,10.3,15.0,29.9,44.9,0.0,0.0
plta_redelong,2026-08-02,06:00,Berawan,83.7,Tinggi,7,7,1.0,6.9366,19.0,0.45,94.47,2.03,0.22,0.44,19.0,0.45,8.57,60.0,13.5,14.4,43.2,28.8,0.0,0.0
plta_redelong,2026-08-02,07:00,Hujan Ringan,84.1,Tinggi,7,7,1.0,7.2488,19.62,0.99,93.59,2.19,0.22,0.31,19.62,0.99,0.0,0.0,17.2,27.6,13.8,41.4,0.0,0.0
plta_redelong,2026-08-02,08:00,Cerah Berawan,83.2,Tinggi,7,7,1.0,6.9366,20.89,1.13,92.02,2.78,0.3,0.59,20.89,1.13,8.57,60.0,13.5,43.2,14.4,28.8,0.0,0.0
plta_redelong,2026-08-02,09:00,Cerah Berawan,87.4,Tinggi,7,7,1.0,6.9366,22.27,0.33,88.0,2.1,0.03,0.04,22.27,0.33,8.57,60.0,0.0,56.8,14.4,28.8,0.0,0.0
plta_redelong,2026-08-02,10:00,Hujan Ringan,84.2,Tinggi,7,7,1.0,7.2488,23.21,0.85,88.4,1.36,0.3,0.43,23.21,0.85,0.0,0.0,0.0,31.0,27.6,41.4,0.0,0.0
plta_redelong,2026-08-02,11:00,Hujan Ringan,90.1,Tinggi,7,7,1.0,6.9366,23.67,0.87,87.2,1.33,1.5,1.24,23.67,0.87,8.57,60.0,0.0,13.5,0.0,72.1,0.0,14.4
plta_redelong,2026-08-02,12:00,Hujan Ringan,93.9,Tinggi,7,7,1.0,6.9366,23.85,0.63,86.43,4.08,1.46,0.67,23.85,0.63,8.57,60.0,0.0,0.0,0.0,85.6,0.0,14.4
plta_redelong,2026-08-02,13:00,Hujan Ringan,91.4,Tinggi,7,7,1.0,7.2488,24.02,0.65,88.4,1.92,1.98,1.13,24.02,0.65,0.0,0.0,0.0,0.0,0.0,72.4,0.0,27.6
plta_redelong,2026-08-02,14:00,Hujan Ringan,88.3,Tinggi,7,7,1.0,6.9366,23.45,1.23,90.04,3.55,3.77,2.9,23.45,1.23,8.57,60.0,0.0,0.0,0.0,71.2,14.4,14.4
plta_redelong,2026-08-02,15:00,Hujan Ringan,81.1,Tinggi,7,7,1.0,6.9366,22.95,1.76,88.97,7.14,3.6,2.49,22.95,1.76,8.57,60.0,0.0,0.0,13.5,43.2,28.8,14.4
plta_redelong,2026-08-02,16:00,Hujan Ringan,80.1,Tinggi,7,7,1.0,7.2488,22.58,0.28,93.24,3.19,3.35,1.42,22.58,0.28,0.0,0.0,0.0,0.0,17.2,27.6,27.6,27.6
plta_redelong,2026-08-02,17:00,Hujan Sedang,82.8,Tinggi,7,7,1.0,6.9366,22.3,1.06,94.02,2.0,2.63,1.24,22.3,1.06,8.57,60.0,0.0,0.0,13.5,28.8,43.2,14.4
plta_redelong,2026-08-02,18:00,Hujan Sedang,87.1,Tinggi,7,7,1.0,6.9366,21.2,0.39,95.58,1.68,2.68,0.82,21.2,0.39,8.57,60.0,0.0,0.0,13.5,14.4,57.7,14.4
plta_redelong,2026-08-02,19:00,Hujan Ringan,82.9,Tinggi,7,7,1.0,7.2488,20.52,1.71,96.1,2.01,2.67,1.52,20.52,1.71,0.0,0.0,0.0,0.0,17.2,41.4,41.4,0.0
plta_redelong,2026-08-02,20:00,Hujan Ringan,81.8,Tinggi,7,7,1.0,6.9366,20.38,1.59,96.15,2.6,2.12,2.14,20.38,1.59,8.57,60.0,0.0,0.0,27.9,43.2,28.8,0.0
plta_redelong,2026-08-02,21:00,Hujan Ringan,82.4,Tinggi,7,7,1.0,6.9366,19.91,1.99,96.82,1.58,1.4,1.18,19.91,1.99,8.57,60.0,0.0,0.0,27.9,43.2,28.8,0.0
plta_redelong,2026-08-02,22:00,Hujan Ringan,90.0,Tinggi,7,7,1.0,7.2488,19.61,2.01,95.1,3.83,0.78,0.77,19.61,2.01,0.0,0.0,0.0,0.0,31.0,69.0,0.0,0.0
plta_redelong,2026-08-02,23:00,Hujan Ringan,87.1,Tinggi,7,7,1.0,6.9366,20.25,1.18,94.68,3.33,0.12,0.1,20.25,1.18,8.57,60.0,0.0,0.0,42.3,57.7,0.0,0.0
plta_redelong,2026-08-03,00:00,Hujan Ringan,76.9,Sedang,6,7,0.8571,5.9284,20.32,1.25,94.46,3.55,0.1,0.09,20.32,1.25,10.0,60.0,0.0,0.0,49.4,50.6,0.0,0.0
plta_redelong,2026-08-03,01:00,Berawan,81.8,Tinggi,6,7,0.8571,6.2379,19.4,2.04,94.47,3.63,0.06,0.08,19.4,2.04,0.0,0.0,0.0,0.0,67.9,32.1,0.0,0.0
plta_redelong,2026-08-03,02:00,Berawan,84.8,Tinggi,6,7,0.8571,5.9284,19.44,1.96,95.77,2.04,0.02,0.04,19.44,1.96,10.0,60.0,0.0,0.0,83.1,16.9,0.0,0.0
plta_redelong,2026-08-03,03:00,Berawan,81.0,Tinggi,6,7,0.8571,5.9284,19.29,1.99,96.25,0.44,0.02,0.04,19.29,1.99,10.0,60.0,0.0,15.7,67.5,16.9,0.0,0.0
plta_redelong,2026-08-03,04:00,Berawan,81.0,Tinggi,6,7,0.8571,6.2379,19.0,2.05,94.85,3.0,0.02,0.04,19.0,2.05,0.0,0.0,0.0,19.8,64.1,16.0,0.0,0.0
plta_redelong,2026-08-03,05:00,Berawan,76.6,Sedang,6,7,0.8571,5.9284,19.1,2.04,96.25,1.1,0.12,0.19,19.1,2.04,10.0,60.0,0.0,15.7,50.6,33.7,0.0,0.0
plta_redelong,2026-08-03,06:00,Berawan,80.8,Tinggi,6,7,0.8571,5.9284,18.69,0.69,91.0,5.81,0.12,0.19,18.69,0.69,10.0,60.0,0.0,0.0,66.3,33.7,0.0,0.0
plta_redelong,2026-08-03,07:00,Berawan,77.8,Sedang,6,7,0.8571,6.2379,19.44,1.62,90.36,5.93,0.12,0.19,19.44,1.62,0.0,0.0,0.0,16.0,51.9,32.1,0.0,0.0
plta_redelong,2026-08-03,08:00,Berawan,80.4,Tinggi,6,7,0.8571,5.9284,20.46,1.66,89.65,5.12,0.08,0.16,20.46,1.66,10.0,60.0,0.0,16.9,66.3,16.9,0.0,0.0
plta_redelong,2026-08-03,09:00,Berawan,76.4,Sedang,6,7,0.8571,5.9284,22.25,1.52,83.95,7.62,0.08,0.16,22.25,1.52,10.0,60.0,0.0,32.5,50.6,16.9,0.0,0.0
plta_redelong,2026-08-03,10:00,Berawan,81.2,Tinggi,6,7,0.8571,6.2379,23.2,1.74,74.71,1.27,0.08,0.16,23.2,1.74,0.0,0.0,0.0,19.8,64.1,16.0,0.0,0.0
plta_redelong,2026-08-03,11:00,Berawan,75.9,Sedang,6,7,0.8571,5.9284,24.06,1.97,76.02,8.73,0.26,0.39,23.28,1.04,10.0,60.0,0.0,15.7,50.6,33.7,0.0,0.0
plta_redelong,2026-08-03,12:00,Hujan Ringan,79.9,Sedang,6,7,0.8571,5.9284,24.03,2.49,78.26,6.69,0.1,0.12,23.17,1.73,10.0,60.0,0.0,0.0,33.7,66.3,0.0,0.0
plta_redelong,2026-08-03,13:00,Hujan Ringan,85.4,Tinggi,6,7,0.8571,6.2379,24.1,2.45,78.23,6.41,0.28,0.08,23.42,2.06,0.0,0.0,0.0,0.0,16.0,84.0,0.0,0.0
plta_redelong,2026-08-03,14:00,Hujan Ringan,84.3,Tinggi,6,7,0.8571,5.9284,24.62,1.27,81.64,4.52,1.84,0.89,24.02,0.5,10.0,60.0,0.0,0.0,0.0,83.1,16.9,0.0
plta_redelong,2026-08-03,15:00,Hujan Sedang,71.1,Sedang,6,7,0.8571,5.9284,23.61,1.95,82.96,7.61,1.56,1.32,23.61,1.95,10.0,60.0,0.0,0.0,32.5,33.7,33.7,0.0
