location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,06:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.5,Tinggi,17.14,+/-1.37,83.97,+/-9.71,0.0,+/-0.0,17.14,+/-1.37,9.7,46.2,44.1,0.0,0.0,0.0,1.37,9.71,0.0,1.37,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.1,Tinggi,22.96,+/-0.83,64.6,+/-7.56,0.0,+/-0.0,22.96,+/-0.83,9.7,46.6,43.7,0.0,0.0,0.0,0.83,7.56,0.0,0.83,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,12:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.1,Tinggi,26.66,+/-1.28,54.51,+/-6.17,0.0,+/-0.0,26.38,+/-1.08,0.0,55.3,44.7,0.0,0.0,0.0,1.28,6.17,0.0,1.08,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,15:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,86.7,Tinggi,26.74,+/-1.03,62.84,+/-8.54,0.07,+/-0.07,27.14,+/-2.89,11.5,11.4,19.1,58.0,0.0,0.0,1.03,8.54,0.07,2.89,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,18:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,83.2,Tinggi,22.99,+/-1.31,86.99,+/-5.52,0.17,+/-0.22,22.99,+/-1.31,11.5,37.0,7.2,44.4,0.0,0.0,1.31,5.52,0.22,1.31,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,06:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.3,Tinggi,16.64,+/-0.3,87.65,+/-5.35,0.0,+/-0.0,16.64,+/-0.3,0.0,34.3,65.7,0.0,0.0,0.0,0.3,5.35,0.0,0.3,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.1,Tinggi,22.9,+/-1.07,63.91,+/-4.63,0.0,+/-0.0,22.9,+/-1.07,0.0,45.6,54.4,0.0,0.0,0.0,1.07,4.63,0.0,1.07,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,12:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.8,Tinggi,27.07,+/-1.6,52.64,+/-3.12,0.0,+/-0.0,27.45,+/-2.01,11.5,34.7,53.8,0.0,0.0,0.0,1.6,3.12,0.0,2.01,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,15:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,81.4,Tinggi,27.5,+/-1.03,52.53,+/-8.69,0.05,+/-0.1,27.77,+/-2.86,11.5,37.0,29.3,22.2,0.0,0.0,1.03,8.69,0.1,2.86,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,18:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,81.2,Tinggi,22.65,+/-0.86,79.45,+/-8.95,0.18,+/-0.31,22.65,+/-0.86,36.5,11.9,19.7,31.8,0.0,0.0,0.86,8.95,0.31,0.86,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,06:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.8,Tinggi,17.98,+/-1.52,82.81,+/-4.62,0.0,+/-0.0,17.98,+/-1.52,0.0,58.0,42.0,0.0,0.0,0.0,1.52,4.62,0.0,1.52,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.4,Tinggi,23.49,+/-0.87,63.68,+/-5.82,0.0,+/-0.0,23.49,+/-0.87,0.0,32.4,67.6,0.0,0.0,0.0,0.87,5.82,0.0,0.87,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,12:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,91.6,Tinggi,27.33,+/-1.6,50.47,+/-9.65,0.0,+/-0.0,27.88,+/-2.23,0.0,21.0,79.0,0.0,0.0,0.0,1.6,9.65,0.0,2.23,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,15:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,91.0,Tinggi,27.09,+/-2.22,52.95,+/-9.12,0.0,+/-0.0,27.57,+/-2.72,0.0,22.2,77.8,0.0,0.0,0.0,2.22,9.12,0.0,2.72,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,18:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.8,Tinggi,23.61,+/-1.52,79.24,+/-5.44,0.02,+/-0.07,23.61,+/-1.52,10.8,11.4,66.4,11.4,0.0,0.0,1.52,5.44,0.07,1.52,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,89.0,Tinggi,10.26,+/-1.65,83.73,+/-7.5,0.0,+/-0.0,10.26,+/-1.65,0.0,67.8,32.2,0.0,0.0,0.0,1.65,7.5,0.0,1.65,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.4,Tinggi,16.78,+/-0.95,63.18,+/-7.3,0.0,+/-0.0,16.78,+/-0.95,0.0,56.3,43.7,0.0,0.0,0.0,0.95,7.3,0.0,0.95,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.6,Tinggi,21.36,+/-1.3,52.13,+/-7.12,0.0,+/-0.0,21.36,+/-1.3,9.7,45.6,44.7,0.0,0.0,0.0,1.3,7.12,0.0,1.3,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,81.5,Tinggi,21.35,+/-0.6,60.6,+/-10.93,0.04,+/-0.05,21.35,+/-0.6,11.5,21.0,30.5,37.0,0.0,0.0,0.6,10.93,0.05,0.6,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,83.3,Tinggi,17.4,+/-1.47,85.25,+/-4.97,0.05,+/-0.07,17.4,+/-1.47,11.5,37.0,7.2,44.4,0.0,0.0,1.47,4.97,0.07,1.47,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.9,Tinggi,11.07,+/-1.54,88.32,+/-3.84,0.0,+/-0.0,11.07,+/-1.54,0.0,45.6,54.4,0.0,0.0,0.0,1.54,3.84,0.0,1.54,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.1,Tinggi,16.69,+/-0.82,66.37,+/-6.45,0.0,+/-0.0,16.69,+/-0.82,0.0,45.6,54.4,0.0,0.0,0.0,0.82,6.45,0.0,0.82,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.7,Tinggi,21.19,+/-1.41,55.18,+/-3.42,0.0,+/-0.0,21.19,+/-1.41,11.5,23.3,65.2,0.0,0.0,0.0,1.41,3.42,0.0,1.41,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.8,Tinggi,21.36,+/-0.89,52.13,+/-8.02,0.0,+/-0.0,21.36,+/-0.89,11.5,58.0,30.5,0.0,0.0,0.0,0.89,8.02,0.0,0.89,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,81.8,Tinggi,16.64,+/-0.26,73.87,+/-8.06,0.0,+/-0.0,16.64,+/-0.26,36.5,32.4,31.0,0.0,0.0,0.0,0.26,8.06,0.0,0.26,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.1,Tinggi,12.2,+/-2.58,87.22,+/-6.47,0.0,+/-0.0,12.2,+/-2.58,0.0,58.0,42.0,0.0,0.0,0.0,2.58,6.47,0.0,2.58,9,1.0,6.67,60.0
