location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-09-07,00:00,Hujan Ringan,81.5,Tinggi,6,7,0.8571,6.0,19.32,0.52,97.0,1.63,0.32,0.24,19.32,0.52,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0
plta_redelong,2026-09-07,01:00,Hujan Ringan,81.3,Tinggi,6,7,0.8571,6.0,19.14,0.55,97.17,1.21,0.47,0.56,19.14,0.55,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0
plta_redelong,2026-09-07,02:00,Hujan Ringan,77.5,Sedang,6,7,0.8571,6.0,19.08,0.52,96.83,1.46,0.07,0.07,19.08,0.52,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
plta_redelong,2026-09-07,03:00,Berawan,81.3,Tinggi,6,7,0.8571,6.0,19.43,1.17,96.33,1.11,0.08,0.12,19.43,1.17,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0
plta_redelong,2026-09-07,04:00,Berawan,89.8,Tinggi,7,7,1.0,6.6868,18.96,0.56,95.44,1.64,0.1,0.15,18.96,0.56,25.71,180.0,0.0,0.0,70.1,29.9,0.0,0.0
plta_redelong,2026-09-07,05:00,Berawan,86.0,Tinggi,7,7,1.0,6.6868,18.89,0.57,95.29,1.62,0.07,0.15,18.89,0.57,17.14,120.0,0.0,29.9,55.1,15.0,0.0,0.0
plta_redelong,2026-09-07,06:00,Berawan,87.3,Tinggi,7,7,1.0,6.9366,18.9,0.59,94.88,1.87,0.03,0.07,18.9,0.59,8.57,60.0,0.0,28.8,56.8,14.4,0.0,0.0
plta_redelong,2026-09-07,07:00,Berawan,92.1,Tinggi,7,7,1.0,7.2488,19.43,1.07,94.21,2.19,0.0,0.0,19.43,1.07,0.0,0.0,0.0,27.6,72.4,0.0,0.0,0.0
plta_redelong,2026-09-07,08:00,Berawan,90.5,Tinggi,7,7,1.0,6.9366,20.47,1.16,92.72,2.98,0.05,0.11,20.47,1.16,8.57,60.0,0.0,14.4,71.2,14.4,0.0,0.0
plta_redelong,2026-09-07,09:00,Berawan,87.3,Tinggi,7,7,1.0,6.9366,21.87,0.49,85.95,4.78,0.07,0.11,21.87,0.49,8.57,60.0,0.0,13.5,57.7,28.8,0.0,0.0
plta_redelong,2026-09-07,10:00,Berawan,83.5,Tinggi,7,7,1.0,7.2488,23.28,1.2,81.52,5.5,0.33,0.62,23.28,1.2,0.0,0.0,0.0,31.0,41.4,27.6,0.0,0.0
plta_redelong,2026-09-07,11:00,Hujan Ringan,86.8,Tinggi,7,7,1.0,6.9366,23.15,0.58,82.91,3.53,0.83,0.83,23.15,0.58,8.57,60.0,0.0,13.5,28.8,57.7,0.0,0.0
plta_redelong,2026-09-07,12:00,Hujan Ringan,94.2,Tinggi,7,7,1.0,6.9366,23.5,0.49,86.59,1.03,1.35,0.65,23.5,0.49,8.57,60.0,0.0,0.0,0.0,85.6,0.0,14.4
plta_redelong,2026-09-07,13:00,Hujan Ringan,91.4,Tinggi,7,7,1.0,7.2488,22.8,1.5,89.62,4.32,1.42,0.42,22.8,1.5,0.0,0.0,0.0,0.0,0.0,72.4,13.8,13.8
plta_redelong,2026-09-07,14:00,Hujan Ringan,86.8,Tinggi,7,7,1.0,6.9366,23.08,0.78,91.32,4.5,1.6,0.35,23.08,0.78,8.57,60.0,0.0,0.0,0.0,56.8,28.8,14.4
plta_redelong,2026-09-07,15:00,Hujan Ringan,85.8,Tinggi,7,7,1.0,6.9366,22.82,0.83,93.13,3.53,2.47,1.7,22.82,0.83,8.57,60.0,0.0,0.0,0.0,56.8,28.8,14.4
plta_redelong,2026-09-07,16:00,Hujan Ringan,92.5,Tinggi,7,7,1.0,7.2488,22.12,0.19,93.08,1.2,2.05,0.11,22.12,0.19,0.0,0.0,0.0,0.0,0.0,72.4,13.8,13.8
plta_redelong,2026-09-07,17:00,Hujan Ringan,87.1,Tinggi,7,7,1.0,6.9366,21.38,0.22,95.43,1.77,1.7,0.62,21.38,0.22,8.57,60.0,0.0,0.0,0.0,56.8,28.8,14.4
plta_redelong,2026-09-07,18:00,Hujan Ringan,90.7,Tinggi,7,7,1.0,6.9366,20.72,0.35,96.28,0.45,1.55,0.92,20.72,0.35,8.57,60.0,0.0,13.5,0.0,72.1,14.4,0.0
plta_redelong,2026-09-07,19:00,Hujan Ringan,87.2,Tinggi,7,7,1.0,7.2488,20.12,0.55,97.14,0.63,1.33,1.26,20.12,0.55,0.0,0.0,0.0,17.2,13.8,55.2,13.8,0.0
plta_redelong,2026-09-07,20:00,Cerah Berawan,83.0,Tinggi,7,7,1.0,6.9366,19.9,1.71,97.72,1.03,0.22,0.29,19.9,1.71,8.57,60.0,0.0,42.3,14.4,28.8,14.4,0.0
plta_redelong,2026-09-07,21:00,Hujan Ringan,83.5,Tinggi,7,7,1.0,6.9366,19.02,1.38,97.43,0.91,0.16,0.23,19.02,1.38,8.57,60.0,0.0,27.9,28.8,43.2,0.0,0.0
plta_redelong,2026-09-07,22:00,Berawan,84.6,Tinggi,7,7,1.0,7.2488,19.48,0.44,96.31,1.26,0.07,0.11,19.48,0.44,0.0,0.0,0.0,31.0,41.4,27.6,0.0,0.0
plta_redelong,2026-09-07,23:00,Berawan,87.5,Tinggi,7,7,1.0,6.9366,19.28,0.52,96.14,1.89,0.05,0.08,19.28,0.52,8.57,60.0,0.0,13.5,57.7,28.8,0.0,0.0
