date_wib,rain_mean_mm,rain_median_mm,rain_p10_mm,rain_p90_mm,model_spread_mm,model_count,model_list,model_agreement_rain_pct,data_status,hour_coverage_pct
2026-08-31,1.7746518401651166,0.7,0.1134760359507421,4.510479484544607,6.088664503310389,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",83.33333333333334,hari_tidak_lengkap,62.5
2026-09-01,16.12912723391015,13.182157596972107,8.155224104758338,27.049999999999997,28.589551790483316,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-02,54.357824905844474,19.44177934383552,12.881695373697928,130.74999999999997,218.09999999999994,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",100.0,cukup,100.0
2026-09-03,0.28317502712853515,0.0,0.0,0.8495250813856055,1.5999999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",16.666666666666664,hari_tidak_lengkap,37.5
