location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,77.5,Sedang,19.38,+/-0.46,98.67,+/-1.37,0.06,+/-0.08,19.38,+/-0.46,0.0,0.0,50.0,50.0,0.0,0.0,0.46,1.37,0.08,0.46,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.4,Tinggi,19.02,+/-0.71,96.75,+/-0.43,0.2,+/-0.37,19.02,+/-0.71,0.0,0.0,66.7,33.3,0.0,0.0,0.71,0.43,0.37,0.71,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.3,Tinggi,18.92,+/-0.72,97.33,+/-1.37,0.23,+/-0.4,18.92,+/-0.72,0.0,0.0,66.7,33.3,0.0,0.0,0.72,1.37,0.4,0.72,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.3,Tinggi,18.84,+/-0.77,96.5,+/-1.38,0.2,+/-0.4,18.84,+/-0.77,0.0,0.0,66.7,33.3,0.0,0.0,0.77,1.38,0.4,0.77,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.0,Tinggi,19.38,+/-1.55,96.17,+/-1.57,0.18,+/-0.41,19.38,+/-1.55,0.0,0.0,83.3,16.7,0.0,0.0,1.55,1.57,0.41,1.55,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.4,Tinggi,19.27,+/-1.47,95.2,+/-0.75,0.02,+/-0.04,19.27,+/-1.47,0.0,0.0,83.3,16.7,0.0,0.0,1.47,0.75,0.04,1.47,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,06:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.6,Tinggi,19.34,+/-1.43,95.5,+/-1.89,0.07,+/-0.07,19.34,+/-1.43,0.0,0.0,55.1,44.9,0.0,0.0,1.43,1.89,0.07,1.43,7,1.0,25.71,180.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.7,Tinggi,19.59,+/-1.29,95.17,+/-2.11,0.05,+/-0.05,19.59,+/-1.29,0.0,0.0,55.1,44.9,0.0,0.0,1.29,2.11,0.05,1.29,7,1.0,17.14,120.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,08:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.7,Tinggi,20.9,+/-0.18,91.2,+/-1.47,0.03,+/-0.07,20.9,+/-0.18,0.0,0.0,85.6,14.4,0.0,0.0,0.18,1.47,0.07,0.18,7,1.0,8.57,60.0
plta_redelong,PLTA Redelong,2026-09-13,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,09:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,91.8,Tinggi,22.2,+/-1.05,86.04,+/-4.4,0.08,+/-0.12,22.2,+/-1.05,0.0,0.0,72.4,27.6,0.0,0.0,1.05,4.4,0.12,1.05,7,1.0,0.0,0.0
