location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-07-09,06:00,Berawan,76.3,Sedang,7,9,0.7778,6.78,18.45,1.45,83.67,9.27,0.0,0.0,18.45,1.45,0.0,0.0,12.5,17.7,69.8,0.0,0.0,0.0
plta_redelong,2026-07-09,09:00,Berawan,72.7,Sedang,7,9,0.7778,6.78,23.17,1.28,64.1,6.25,0.0,0.0,23.17,1.28,0.0,0.0,12.5,33.2,54.3,0.0,0.0,0.0
plta_redelong,2026-07-09,12:00,Berawan,72.8,Sedang,7,9,0.7778,6.78,26.85,1.23,57.41,1.76,0.04,0.1,27.37,1.87,0.0,0.0,0.0,33.9,53.5,12.5,0.0,0.0
plta_redelong,2026-07-09,15:00,Hujan Ringan,73.7,Sedang,7,9,0.7778,6.78,25.87,1.39,70.1,11.25,0.17,0.19,25.42,1.11,0.0,0.0,0.0,0.0,39.5,60.5,0.0,0.0
plta_redelong,2026-07-09,18:00,Hujan Ringan,79.9,Sedang,9,9,1.0,8.2725,22.77,1.34,85.46,2.3,0.19,0.27,22.77,1.34,20.0,120.0,9.0,35.1,20.3,35.7,0.0,0.0
plta_redelong,2026-07-10,06:00,Berawan,83.1,Tinggi,9,9,1.0,8.708,16.75,1.55,84.78,7.9,0.0,0.0,16.75,1.55,6.67,60.0,20.7,34.2,45.1,0.0,0.0,0.0
plta_redelong,2026-07-10,09:00,Cerah Berawan,86.8,Tinggi,9,9,1.0,8.708,23.16,0.68,67.06,6.44,0.0,0.0,23.16,0.68,6.67,60.0,9.8,57.7,32.5,0.0,0.0,0.0
plta_redelong,2026-07-10,12:00,Berawan,82.9,Tinggi,9,9,1.0,8.708,26.95,1.82,52.48,8.98,0.0,0.0,27.32,2.33,6.67,60.0,11.1,43.7,45.1,0.0,0.0,0.0
plta_redelong,2026-07-10,15:00,Cerah Berawan,80.4,Tinggi,9,9,1.0,8.708,26.39,1.69,60.88,10.43,0.09,0.16,26.22,1.69,6.67,60.0,0.0,35.9,30.8,33.3,0.0,0.0
plta_redelong,2026-07-10,18:00,Hujan Ringan,82.7,Tinggi,9,9,1.0,8.708,22.79,1.43,84.3,9.33,0.21,0.26,22.79,1.43,6.67,60.0,11.1,36.8,7.2,44.8,0.0,0.0
plta_redelong,2026-07-11,06:00,Cerah Berawan,84.5,Tinggi,9,9,1.0,8.7376,16.66,0.29,91.42,4.87,0.0,0.0,16.66,0.29,6.67,60.0,12.0,47.0,41.0,0.0,0.0,0.0
plta_redelong,2026-07-11,09:00,Berawan,86.1,Tinggi,9,9,1.0,8.7376,23.33,0.92,69.91,8.05,0.0,0.0,23.33,0.92,6.67,60.0,23.3,20.9,55.9,0.0,0.0,0.0
plta_redelong,2026-07-11,12:00,Cerah Berawan,83.1,Tinggi,9,9,1.0,8.7376,27.25,1.94,52.06,11.01,0.0,0.0,27.94,2.66,6.67,60.0,11.3,46.6,42.1,0.0,0.0,0.0
plta_redelong,2026-07-11,15:00,Cerah Berawan,83.3,Tinggi,9,9,1.0,8.7376,27.56,0.92,55.55,13.26,0.15,0.22,27.8,2.41,6.67,60.0,11.3,46.6,7.2,34.9,0.0,0.0
plta_redelong,2026-07-11,18:00,Cerah Berawan,83.5,Tinggi,9,9,1.0,8.7376,22.97,1.54,79.81,7.4,0.09,0.12,22.97,1.54,6.67,60.0,11.3,46.6,7.2,34.9,0.0,0.0
gpm1,2026-07-09,06:00,Berawan,76.3,Sedang,7,9,0.7778,6.78,11.61,1.71,83.78,7.44,0.0,0.0,11.61,1.71,0.0,0.0,12.5,17.7,69.8,0.0,0.0,0.0
gpm1,2026-07-09,09:00,Berawan,72.8,Sedang,7,9,0.7778,6.78,16.54,1.09,67.43,6.3,0.0,0.0,16.54,1.09,0.0,0.0,0.0,45.7,54.3,0.0,0.0,0.0
gpm1,2026-07-09,12:00,Berawan,72.6,Sedang,7,9,0.7778,6.78,20.89,1.24,52.02,5.97,0.0,0.0,20.89,1.24,0.0,0.0,0.0,46.5,53.5,0.0,0.0,0.0
gpm1,2026-07-09,15:00,Berawan,72.8,Sedang,7,9,0.7778,6.78,20.36,0.68,56.62,4.35,0.21,0.24,20.36,0.68,0.0,0.0,0.0,0.0,53.5,46.5,0.0,0.0
gpm1,2026-07-09,18:00,Hujan Ringan,79.8,Sedang,9,9,1.0,8.2725,16.93,1.29,84.39,4.29,0.12,0.22,16.93,1.29,20.0,120.0,20.5,23.6,20.3,35.7,0.0,0.0
gpm1,2026-07-10,06:00,Berawan,83.0,Tinggi,9,9,1.0,8.708,10.71,1.9,86.21,6.53,0.0,0.0,10.71,1.9,6.67,60.0,10.9,44.0,45.1,0.0,0.0,0.0
gpm1,2026-07-10,09:00,Cerah Berawan,83.7,Tinggi,9,9,1.0,8.708,17.37,1.24,65.72,6.88,0.0,0.0,17.37,1.24,6.67,60.0,20.7,46.8,32.5,0.0,0.0,0.0
gpm1,2026-07-10,12:00,Berawan,83.3,Tinggi,9,9,1.0,8.708,21.49,1.03,50.9,7.86,0.0,0.0,21.49,1.03,6.67,60.0,11.1,43.7,45.1,0.0,0.0,0.0
gpm1,2026-07-10,15:00,Cerah Berawan,83.4,Tinggi,9,9,1.0,8.708,21.26,1.48,60.2,11.94,0.12,0.21,21.26,1.48,6.67,60.0,0.0,48.0,18.7,33.3,0.0,0.0
gpm1,2026-07-10,18:00,Cerah Berawan,80.3,Tinggi,9,9,1.0,8.708,17.69,2.02,80.13,12.04,0.1,0.2,17.69,2.02,6.67,60.0,11.1,36.8,18.1,33.9,0.0,0.0
gpm1,2026-07-11,06:00,Cerah Berawan,89.4,Tinggi,9,9,1.0,8.7376,11.51,1.67,92.58,2.53,0.0,0.0,11.51,1.67,6.67,60.0,0.0,68.8,31.2,0.0,0.0,0.0
gpm1,2026-07-11,09:00,Berawan,83.3,Tinggi,9,9,1.0,8.7376,17.33,0.93,70.36,7.29,0.0,0.0,17.33,0.93,6.67,60.0,23.3,32.3,44.4,0.0,0.0,0.0
gpm1,2026-07-11,12:00,Cerah Berawan,86.5,Tinggi,9,9,1.0,8.7376,21.37,1.03,53.97,9.49,0.0,0.0,21.37,1.03,6.67,60.0,11.3,58.1,30.7,0.0,0.0,0.0
gpm1,2026-07-11,15:00,Cerah Berawan,83.8,Tinggi,9,9,1.0,8.7376,21.25,0.8,51.39,5.75,0.08,0.21,21.25,0.8,6.67,60.0,22.1,46.0,19.2,12.6,0.0,0.0
gpm1,2026-07-11,18:00,Cerah Berawan,86.0,Tinggi,9,9,1.0,8.7376,17.52,1.75,74.86,8.56,0.03,0.07,17.52,1.75,6.67,60.0,22.7,57.5,7.2,12.6,0.0,0.0
gpm2,2026-07-09,06:00,Berawan,76.2,Sedang,7,9,0.7778,6.78,15.95,1.72,84.21,8.1,0.0,0.0,15.95,1.72,0.0,0.0,12.5,17.7,69.8,0.0,0.0,0.0
gpm2,2026-07-09,09:00,Berawan,72.7,Sedang,7,9,0.7778,6.78,20.97,1.21,66.85,7.05,0.0,0.0,20.97,1.21,0.0,0.0,0.0,45.7,54.3,0.0,0.0,0.0
gpm2,2026-07-09,12:00,Berawan,72.7,Sedang,7,9,0.7778,6.78,24.87,1.15,52.93,4.21,0.0,0.0,25.02,1.44,0.0,0.0,0.0,46.5,53.5,0.0,0.0,0.0
gpm2,2026-07-09,15:00,Berawan,72.3,Sedang,7,9,0.7778,6.78,24.51,0.69,65.54,11.46,0.15,0.2,24.51,0.69,0.0,0.0,0.0,0.0,53.5,46.5,0.0,0.0
gpm2,2026-07-09,18:00,Hujan Ringan,79.5,Sedang,9,9,1.0,8.2725,20.35,1.76,85.48,5.84,0.09,0.13,20.35,1.76,20.0,120.0,20.5,14.5,29.4,35.7,0.0,0.0
gpm2,2026-07-10,06:00,Berawan,83.1,Tinggi,9,9,1.0,8.708,14.42,1.6,85.49,7.89,0.0,0.0,14.42,1.6,6.67,60.0,10.9,44.0,45.1,0.0,0.0,0.0
gpm2,2026-07-10,09:00,Cerah Berawan,84.2,Tinggi,9,9,1.0,8.708,20.94,0.71,63.68,3.99,0.0,0.0,20.94,0.71,6.67,60.0,20.7,46.8,32.5,0.0,0.0,0.0
gpm2,2026-07-10,12:00,Berawan,83.4,Tinggi,9,9,1.0,8.708,25.0,1.13,52.77,6.87,0.0,0.0,25.17,1.44,6.67,60.0,11.1,43.7,45.1,0.0,0.0,0.0
gpm2,2026-07-10,15:00,Cerah Berawan,80.2,Tinggi,9,9,1.0,8.708,24.27,1.65,62.77,12.3,0.13,0.23,24.27,1.65,6.67,60.0,0.0,35.9,30.8,33.3,0.0,0.0
gpm2,2026-07-10,18:00,Cerah Berawan,81.6,Tinggi,9,9,1.0,8.708,20.99,0.27,83.8,6.74,0.1,0.2,20.99,0.27,6.67,60.0,11.1,36.8,18.1,33.9,0.0,0.0
gpm2,2026-07-11,06:00,Cerah Berawan,86.9,Tinggi,9,9,1.0,8.7376,14.16,0.44,91.52,4.51,0.0,0.0,14.16,0.44,6.67,60.0,12.0,56.7,31.2,0.0,0.0,0.0
gpm2,2026-07-11,09:00,Berawan,83.3,Tinggi,9,9,1.0,8.7376,21.0,1.04,70.14,6.69,0.0,0.0,21.0,1.04,6.67,60.0,23.3,32.3,44.4,0.0,0.0,0.0
gpm2,2026-07-11,12:00,Cerah Berawan,86.3,Tinggi,9,9,1.0,8.7376,25.39,1.31,52.16,10.77,0.0,0.0,25.62,1.68,6.67,60.0,11.3,58.1,30.7,0.0,0.0,0.0
gpm2,2026-07-11,15:00,Cerah Berawan,87.2,Tinggi,9,9,1.0,8.7376,25.73,0.11,51.45,5.0,0.08,0.21,25.73,0.11,6.67,60.0,22.1,58.1,7.2,12.6,0.0,0.0
gpm2,2026-07-11,18:00,Cerah Berawan,84.3,Tinggi,9,9,1.0,8.7376,21.04,1.37,74.49,2.12,0.03,0.07,21.04,1.37,6.67,60.0,22.7,47.8,16.9,12.6,0.0,0.0
