location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-07-11,06:00,Berawan,89.6,Tinggi,9,9,1.0,8.7925,16.87,0.18,85.64,8.07,0.0,0.0,16.87,0.18,6.67,60.0,10.8,21.6,67.6,0.0,0.0,0.0
plta_redelong,2026-07-11,09:00,Cerah Berawan,83.6,Tinggi,9,9,1.0,8.7925,22.97,1.09,67.14,8.7,0.0,0.0,22.97,1.09,6.67,60.0,9.7,45.6,44.7,0.0,0.0,0.0
plta_redelong,2026-07-11,12:00,Berawan,83.3,Tinggi,9,9,1.0,8.7925,26.97,1.94,55.42,1.64,0.0,0.0,27.39,2.27,6.67,60.0,21.2,34.7,44.1,0.0,0.0,0.0
plta_redelong,2026-07-11,15:00,Cerah Berawan,80.2,Tinggi,9,9,1.0,8.7925,27.16,2.72,54.4,5.74,0.01,0.03,27.51,2.98,6.67,60.0,21.2,34.7,33.3,10.8,0.0,0.0
plta_redelong,2026-07-11,18:00,Berawan,82.7,Tinggi,9,9,1.0,8.7925,23.81,1.68,73.81,9.71,0.09,0.17,23.29,1.24,6.67,60.0,11.5,23.3,44.1,21.0,0.0,0.0
plta_redelong,2026-07-12,06:00,Cerah Berawan,84.7,Tinggi,9,9,1.0,8.7925,16.82,0.33,78.94,5.02,0.0,0.0,16.82,0.33,6.67,60.0,11.9,47.3,40.7,0.0,0.0,0.0
plta_redelong,2026-07-12,09:00,Cerah Berawan,84.6,Tinggi,9,9,1.0,8.7925,23.44,0.97,66.48,4.16,0.0,0.0,23.44,0.97,6.67,60.0,10.8,47.9,41.3,0.0,0.0,0.0
plta_redelong,2026-07-12,12:00,Berawan,85.6,Tinggi,9,9,1.0,8.7925,27.29,1.93,51.41,6.91,0.0,0.0,27.77,2.3,6.67,60.0,0.0,45.1,54.9,0.0,0.0,0.0
plta_redelong,2026-07-12,15:00,Berawan,88.6,Tinggi,9,9,1.0,8.7925,28.11,1.08,50.9,9.04,0.01,0.03,28.59,1.52,6.67,60.0,0.0,23.3,65.9,10.8,0.0,0.0
plta_redelong,2026-07-12,18:00,Berawan,86.6,Tinggi,9,9,1.0,8.7925,23.64,1.0,75.76,5.09,0.05,0.1,23.64,1.0,6.67,60.0,10.8,11.4,56.8,21.0,0.0,0.0
plta_redelong,2026-07-13,06:00,Berawan,94.5,Tinggi,9,9,1.0,8.7925,18.55,1.24,84.49,6.07,0.0,0.0,18.55,1.24,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
plta_redelong,2026-07-13,09:00,Berawan,94.8,Tinggi,9,9,1.0,8.7925,23.32,0.92,71.02,3.55,0.0,0.0,23.32,0.92,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
plta_redelong,2026-07-13,12:00,Berawan,90.7,Tinggi,9,9,1.0,8.7925,27.49,1.06,55.86,10.09,0.1,0.23,28.26,1.5,6.67,60.0,0.0,0.0,75.0,25.0,0.0,0.0
plta_redelong,2026-07-13,15:00,Hujan Ringan,89.0,Tinggi,9,9,1.0,8.7925,25.63,2.13,66.3,10.24,0.11,0.1,26.11,2.85,6.67,60.0,0.0,0.0,30.1,69.9,0.0,0.0
plta_redelong,2026-07-13,18:00,Berawan,85.3,Tinggi,9,9,1.0,8.7925,22.32,2.13,85.5,6.13,0.25,0.43,22.32,2.13,6.67,60.0,0.0,11.4,55.1,33.6,0.0,0.0
gpm1,2026-07-11,06:00,Berawan,85.7,Tinggi,9,9,1.0,8.7925,11.95,2.4,86.5,6.58,0.0,0.0,11.95,2.4,6.67,60.0,0.0,43.8,56.2,0.0,0.0,0.0
gpm1,2026-07-11,09:00,Cerah Berawan,86.4,Tinggi,9,9,1.0,8.7925,16.76,0.89,66.49,4.81,0.0,0.0,16.76,0.89,6.67,60.0,0.0,55.3,44.7,0.0,0.0,0.0
gpm1,2026-07-11,12:00,Berawan,86.4,Tinggi,9,9,1.0,8.7925,21.11,1.22,55.33,3.94,0.0,0.0,21.11,1.22,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm1,2026-07-11,15:00,Berawan,86.6,Tinggi,9,9,1.0,8.7925,20.88,0.17,52.94,7.0,0.0,0.0,20.88,0.17,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm1,2026-07-11,18:00,Berawan,86.1,Tinggi,9,9,1.0,8.7925,17.24,1.4,71.16,6.53,0.0,0.0,17.24,1.4,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm1,2026-07-12,06:00,Cerah Berawan,89.1,Tinggi,9,9,1.0,8.7925,11.91,2.51,84.13,3.96,0.0,0.0,11.91,2.51,6.67,60.0,0.0,69.0,31.0,0.0,0.0,0.0
gpm1,2026-07-12,09:00,Cerah Berawan,84.0,Tinggi,9,9,1.0,8.7925,17.03,0.75,64.82,6.95,0.0,0.0,17.03,0.75,6.67,60.0,10.8,46.2,43.0,0.0,0.0,0.0
gpm1,2026-07-12,12:00,Berawan,86.3,Tinggi,9,9,1.0,8.7925,20.62,0.54,52.72,7.22,0.0,0.0,20.62,0.54,6.67,60.0,0.0,45.1,54.9,0.0,0.0,0.0
gpm1,2026-07-12,15:00,Berawan,87.0,Tinggi,9,9,1.0,8.7925,20.68,0.37,53.01,4.6,0.0,0.0,20.68,0.37,6.67,60.0,0.0,43.2,56.8,0.0,0.0,0.0
gpm1,2026-07-12,18:00,Berawan,91.8,Tinggi,9,9,1.0,8.7925,17.18,1.02,72.82,7.41,0.0,0.0,17.18,1.02,6.67,60.0,10.8,11.4,77.8,0.0,0.0,0.0
gpm1,2026-07-13,06:00,Berawan,94.4,Tinggi,9,9,1.0,8.7925,11.92,1.52,88.36,5.35,0.0,0.0,11.92,1.52,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm1,2026-07-13,09:00,Berawan,94.6,Tinggi,9,9,1.0,8.7925,16.95,0.97,71.57,6.31,0.0,0.0,16.95,0.97,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm1,2026-07-13,12:00,Berawan,90.9,Tinggi,9,9,1.0,8.7925,20.83,0.77,58.46,7.54,0.14,0.32,20.83,0.77,6.67,60.0,0.0,0.0,75.0,13.6,0.0,11.4
gpm1,2026-07-13,15:00,Berawan,85.4,Tinggi,9,9,1.0,8.7925,20.2,0.84,64.25,9.1,0.15,0.17,20.2,0.84,6.67,60.0,0.0,0.0,52.8,47.2,0.0,0.0
gpm1,2026-07-13,18:00,Berawan,86.1,Tinggi,9,9,1.0,8.7925,16.92,1.16,82.77,5.74,0.07,0.12,16.92,1.16,6.67,60.0,0.0,11.4,55.1,33.6,0.0,0.0
gpm2,2026-07-11,06:00,Berawan,86.0,Tinggi,9,9,1.0,8.7925,15.63,1.69,85.08,7.85,0.0,0.0,15.63,1.69,6.67,60.0,0.0,43.8,56.2,0.0,0.0,0.0
gpm2,2026-07-11,09:00,Cerah Berawan,86.2,Tinggi,9,9,1.0,8.7925,21.3,0.9,64.8,7.57,0.0,0.0,21.3,0.9,6.67,60.0,0.0,55.3,44.7,0.0,0.0,0.0
gpm2,2026-07-11,12:00,Berawan,86.5,Tinggi,9,9,1.0,8.7925,25.27,1.44,54.62,0.62,0.0,0.0,25.37,1.59,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm2,2026-07-11,15:00,Cerah Berawan,83.5,Tinggi,9,9,1.0,8.7925,25.91,0.98,50.55,6.62,0.0,0.0,26.01,1.15,6.67,60.0,11.5,44.4,44.1,0.0,0.0,0.0
gpm2,2026-07-11,18:00,Berawan,85.9,Tinggi,9,9,1.0,8.7925,21.91,1.51,70.91,8.48,0.0,0.0,21.91,1.51,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm2,2026-07-12,06:00,Cerah Berawan,83.8,Tinggi,9,9,1.0,8.7925,15.61,1.89,81.78,5.93,0.0,0.0,15.61,1.89,6.67,60.0,11.9,47.3,40.7,0.0,0.0,0.0
gpm2,2026-07-12,09:00,Berawan,85.8,Tinggi,9,9,1.0,8.7925,21.51,0.73,65.06,5.26,0.0,0.0,21.51,0.73,6.67,60.0,10.8,36.5,52.7,0.0,0.0,0.0
gpm2,2026-07-12,12:00,Cerah Berawan,85.8,Tinggi,9,9,1.0,8.7925,25.45,1.5,51.82,6.29,0.0,0.0,25.57,1.68,6.67,60.0,0.0,54.7,45.3,0.0,0.0,0.0
gpm2,2026-07-12,15:00,Berawan,86.4,Tinggi,9,9,1.0,8.7925,25.6,0.91,52.38,7.44,0.03,0.09,25.25,0.46,6.67,60.0,0.0,34.1,56.2,9.7,0.0,0.0
gpm2,2026-07-12,18:00,Berawan,91.2,Tinggi,9,9,1.0,8.7925,21.46,2.02,71.93,9.04,0.0,0.0,21.46,2.02,6.67,60.0,10.8,11.4,77.8,0.0,0.0,0.0
gpm2,2026-07-13,06:00,Berawan,94.3,Tinggi,9,9,1.0,8.7925,16.46,1.6,85.25,5.96,0.0,0.0,16.46,1.6,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm2,2026-07-13,09:00,Berawan,94.9,Tinggi,9,9,1.0,8.7925,21.32,0.91,73.05,1.88,0.0,0.0,21.32,0.91,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm2,2026-07-13,12:00,Berawan,90.7,Tinggi,9,9,1.0,8.7925,24.86,1.35,56.82,8.68,0.08,0.16,24.86,1.35,6.67,60.0,0.0,0.0,75.0,25.0,0.0,0.0
gpm2,2026-07-13,15:00,Hujan Ringan,89.7,Tinggi,9,9,1.0,8.7925,23.44,1.38,67.75,7.19,0.15,0.14,23.44,1.38,6.67,60.0,0.0,0.0,29.5,70.5,0.0,0.0
gpm2,2026-07-13,18:00,Berawan,85.9,Tinggi,9,9,1.0,8.7925,20.51,1.53,83.59,5.47,0.06,0.07,20.51,1.53,6.67,60.0,0.0,0.0,55.1,44.9,0.0,0.0
gpm3,2026-07-11,06:00,Berawan,85.9,Tinggi,9,9,1.0,8.7925,14.56,1.91,85.08,7.85,0.0,0.0,14.56,1.91,6.67,60.0,0.0,43.8,56.2,0.0,0.0,0.0
gpm3,2026-07-11,09:00,Cerah Berawan,86.1,Tinggi,9,9,1.0,8.7925,20.25,1.1,64.8,7.57,0.0,0.0,20.25,1.1,6.67,60.0,0.0,55.3,44.7,0.0,0.0,0.0
gpm3,2026-07-11,12:00,Berawan,86.6,Tinggi,9,9,1.0,8.7925,24.17,1.3,54.62,0.62,0.0,0.0,24.17,1.3,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm3,2026-07-11,15:00,Cerah Berawan,83.2,Tinggi,9,9,1.0,8.7925,24.24,1.59,50.55,6.62,0.0,0.0,24.24,1.59,6.67,60.0,11.5,44.4,44.1,0.0,0.0,0.0
gpm3,2026-07-11,18:00,Berawan,85.6,Tinggi,9,9,1.0,8.7925,20.13,2.12,70.91,8.48,0.0,0.0,20.13,2.12,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm3,2026-07-12,06:00,Cerah Berawan,83.7,Tinggi,9,9,1.0,8.7925,14.56,2.11,81.78,5.93,0.0,0.0,14.56,2.11,6.67,60.0,11.9,47.3,40.7,0.0,0.0,0.0
gpm3,2026-07-12,09:00,Berawan,85.7,Tinggi,9,9,1.0,8.7925,20.39,0.97,65.06,5.26,0.0,0.0,20.39,0.97,6.67,60.0,10.8,36.5,52.7,0.0,0.0,0.0
gpm3,2026-07-12,12:00,Cerah Berawan,85.9,Tinggi,9,9,1.0,8.7925,24.41,1.37,51.82,6.29,0.0,0.0,24.41,1.37,6.67,60.0,0.0,54.7,45.3,0.0,0.0,0.0
gpm3,2026-07-12,15:00,Berawan,86.1,Tinggi,9,9,1.0,8.7925,24.04,1.49,52.38,7.44,0.03,0.09,24.04,1.49,6.67,60.0,0.0,34.1,56.2,9.7,0.0,0.0
gpm3,2026-07-12,18:00,Berawan,91.2,Tinggi,9,9,1.0,8.7925,20.38,1.83,71.93,9.04,0.0,0.0,20.38,1.83,6.67,60.0,10.8,11.4,77.8,0.0,0.0,0.0
gpm3,2026-07-13,06:00,Berawan,94.2,Tinggi,9,9,1.0,8.7925,15.38,1.84,85.25,5.96,0.0,0.0,15.38,1.84,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm3,2026-07-13,09:00,Berawan,94.8,Tinggi,9,9,1.0,8.7925,20.24,1.12,73.05,1.88,0.0,0.0,20.24,1.12,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm3,2026-07-13,12:00,Berawan,90.8,Tinggi,9,9,1.0,8.7925,23.82,1.06,56.82,8.68,0.08,0.16,23.82,1.06,6.67,60.0,0.0,0.0,75.0,25.0,0.0,0.0
gpm3,2026-07-13,15:00,Hujan Ringan,89.8,Tinggi,9,9,1.0,8.7925,22.4,1.18,67.75,7.19,0.15,0.14,22.4,1.18,6.67,60.0,0.0,0.0,29.5,70.5,0.0,0.0
gpm3,2026-07-13,18:00,Berawan,86.0,Tinggi,9,9,1.0,8.7925,19.47,1.34,83.59,5.47,0.06,0.07,19.47,1.34,6.67,60.0,0.0,0.0,55.1,44.9,0.0,0.0
gpm4,2026-07-11,06:00,Berawan,86.0,Tinggi,9,9,1.0,8.7925,13.79,1.89,86.5,6.58,0.0,0.0,13.79,1.89,6.67,60.0,0.0,43.8,56.2,0.0,0.0,0.0
gpm4,2026-07-11,09:00,Cerah Berawan,86.2,Tinggi,9,9,1.0,8.7925,19.26,1.33,66.37,4.91,0.0,0.0,19.26,1.33,6.67,60.0,0.0,55.3,44.7,0.0,0.0,0.0
gpm4,2026-07-11,12:00,Berawan,86.5,Tinggi,9,9,1.0,8.7925,22.91,1.0,55.33,3.94,0.0,0.0,22.91,1.0,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm4,2026-07-11,15:00,Cerah Berawan,83.8,Tinggi,9,9,1.0,8.7925,22.78,0.3,52.94,7.0,0.0,0.0,22.78,0.3,6.67,60.0,11.5,44.4,44.1,0.0,0.0,0.0
gpm4,2026-07-11,18:00,Berawan,85.9,Tinggi,9,9,1.0,8.7925,19.1,1.75,71.04,6.47,0.0,0.0,19.1,1.75,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm4,2026-07-12,06:00,Cerah Berawan,89.3,Tinggi,9,9,1.0,8.7925,13.74,2.01,84.37,3.76,0.0,0.0,13.74,2.01,6.67,60.0,0.0,69.0,31.0,0.0,0.0,0.0
gpm4,2026-07-12,09:00,Cerah Berawan,83.9,Tinggi,9,9,1.0,8.7925,19.42,1.2,65.31,6.12,0.0,0.0,19.42,1.2,6.67,60.0,10.8,46.2,43.0,0.0,0.0,0.0
gpm4,2026-07-12,12:00,Berawan,86.3,Tinggi,9,9,1.0,8.7925,22.77,0.54,52.72,7.22,0.0,0.0,22.77,0.54,6.67,60.0,0.0,45.1,54.9,0.0,0.0,0.0
gpm4,2026-07-12,15:00,Berawan,89.8,Tinggi,9,9,1.0,8.7925,22.83,0.54,52.73,5.16,0.0,0.0,22.83,0.54,6.67,60.0,0.0,31.8,68.2,0.0,0.0,0.0
gpm4,2026-07-12,18:00,Berawan,91.5,Tinggi,9,9,1.0,8.7925,19.43,1.56,73.06,7.35,0.0,0.0,19.43,1.56,6.67,60.0,10.8,11.4,77.8,0.0,0.0,0.0
gpm4,2026-07-13,06:00,Berawan,94.2,Tinggi,9,9,1.0,8.7925,14.53,1.94,88.24,5.59,0.0,0.0,14.53,1.94,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm4,2026-07-13,09:00,Berawan,94.4,Tinggi,9,9,1.0,8.7925,19.37,1.38,71.69,6.05,0.0,0.0,19.37,1.38,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm4,2026-07-13,12:00,Berawan,90.9,Tinggi,9,9,1.0,8.7925,22.74,0.73,58.34,7.75,0.14,0.32,22.74,0.73,6.67,60.0,0.0,0.0,75.0,13.6,0.0,11.4
gpm4,2026-07-13,15:00,Hujan Ringan,86.9,Tinggi,9,9,1.0,8.7925,21.79,0.98,65.97,7.19,0.16,0.16,21.79,0.98,6.67,60.0,0.0,0.0,41.4,58.6,0.0,0.0
gpm4,2026-07-13,18:00,Berawan,86.1,Tinggi,9,9,1.0,8.7925,18.76,1.17,83.02,5.57,0.07,0.12,18.76,1.17,6.67,60.0,0.0,11.4,55.1,33.6,0.0,0.0
gpm5,2026-07-11,06:00,Berawan,86.0,Tinggi,9,9,1.0,8.7925,16.38,1.64,85.21,7.97,0.0,0.0,16.38,1.64,6.67,60.0,0.0,43.8,56.2,0.0,0.0,0.0
gpm5,2026-07-11,09:00,Cerah Berawan,86.2,Tinggi,9,9,1.0,8.7925,22.02,0.89,64.74,7.5,0.0,0.0,22.02,0.89,6.67,60.0,0.0,55.3,44.7,0.0,0.0,0.0
gpm5,2026-07-11,12:00,Berawan,86.4,Tinggi,9,9,1.0,8.7925,25.89,1.69,54.43,0.5,0.0,0.0,26.05,1.9,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm5,2026-07-11,15:00,Cerah Berawan,82.8,Tinggi,9,9,1.0,8.7925,25.87,2.22,51.62,7.78,0.0,0.0,26.02,2.39,6.67,60.0,11.5,44.4,44.1,0.0,0.0,0.0
gpm5,2026-07-11,18:00,Berawan,85.8,Tinggi,9,9,1.0,8.7925,22.61,1.61,71.24,8.51,0.0,0.0,22.61,1.61,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm5,2026-07-12,06:00,Cerah Berawan,83.9,Tinggi,9,9,1.0,8.7925,16.42,1.81,82.05,6.15,0.0,0.0,16.42,1.81,6.67,60.0,11.9,47.3,40.7,0.0,0.0,0.0
gpm5,2026-07-12,09:00,Berawan,85.6,Tinggi,9,9,1.0,8.7925,22.17,0.76,63.73,7.5,0.0,0.0,22.17,0.76,6.67,60.0,10.8,36.5,52.7,0.0,0.0,0.0
gpm5,2026-07-12,12:00,Cerah Berawan,85.5,Tinggi,9,9,1.0,8.7925,26.1,1.78,50.62,9.55,0.0,0.0,26.26,2.0,6.67,60.0,0.0,54.7,45.3,0.0,0.0,0.0
gpm5,2026-07-12,15:00,Berawan,85.7,Tinggi,9,9,1.0,8.7925,25.68,2.09,53.54,7.85,0.03,0.09,25.87,2.34,6.67,60.0,0.0,34.1,56.2,9.7,0.0,0.0
gpm5,2026-07-12,18:00,Berawan,91.0,Tinggi,9,9,1.0,8.7925,22.06,2.23,72.58,9.31,0.0,0.0,22.06,2.23,6.67,60.0,10.8,11.4,77.8,0.0,0.0,0.0
gpm5,2026-07-13,06:00,Berawan,94.3,Tinggi,9,9,1.0,8.7925,17.23,1.53,85.89,6.51,0.0,0.0,17.23,1.53,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm5,2026-07-13,09:00,Berawan,95.2,Tinggi,9,9,1.0,8.7925,22.1,0.39,73.63,2.38,0.0,0.0,22.1,0.39,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm5,2026-07-13,12:00,Berawan,90.4,Tinggi,9,9,1.0,8.7925,25.49,1.6,57.72,8.8,0.14,0.32,25.73,1.89,6.67,60.0,0.0,0.0,75.0,13.6,0.0,11.4
gpm5,2026-07-13,15:00,Hujan Ringan,89.6,Tinggi,9,9,1.0,8.7925,24.21,1.59,67.62,7.14,0.16,0.17,23.81,1.32,6.67,60.0,0.0,0.0,29.5,70.5,0.0,0.0
gpm5,2026-07-13,18:00,Berawan,85.6,Tinggi,9,9,1.0,8.7925,21.28,1.72,83.69,5.49,0.15,0.36,21.28,1.72,6.67,60.0,0.0,11.4,55.1,33.6,0.0,0.0
gpm6,2026-07-11,06:00,Berawan,85.9,Tinggi,9,9,1.0,8.7925,14.02,1.98,85.08,7.85,0.0,0.0,14.02,1.98,6.67,60.0,0.0,43.8,56.2,0.0,0.0,0.0
gpm6,2026-07-11,09:00,Cerah Berawan,86.0,Tinggi,9,9,1.0,8.7925,19.74,1.21,64.92,7.53,0.0,0.0,19.74,1.21,6.67,60.0,0.0,55.3,44.7,0.0,0.0,0.0
gpm6,2026-07-11,12:00,Cerah Berawan,83.8,Tinggi,9,9,1.0,8.7925,23.66,1.18,54.62,0.62,0.0,0.0,23.66,1.18,6.67,60.0,11.5,44.4,44.1,0.0,0.0,0.0
gpm6,2026-07-11,15:00,Berawan,86.2,Tinggi,9,9,1.0,8.7925,23.71,1.41,52.78,4.33,0.0,0.0,23.71,1.41,6.67,60.0,11.5,33.0,55.5,0.0,0.0,0.0
gpm6,2026-07-11,18:00,Berawan,82.6,Tinggi,9,9,1.0,8.7925,19.51,2.02,72.13,9.5,0.04,0.1,19.51,2.02,6.67,60.0,11.5,33.0,44.1,11.4,0.0,0.0
gpm6,2026-07-12,06:00,Cerah Berawan,83.7,Tinggi,9,9,1.0,8.7925,14.05,2.18,81.66,5.93,0.0,0.0,14.05,2.18,6.67,60.0,11.9,47.3,40.7,0.0,0.0,0.0
gpm6,2026-07-12,09:00,Berawan,85.6,Tinggi,9,9,1.0,8.7925,19.93,1.06,64.79,5.75,0.0,0.0,19.93,1.06,6.67,60.0,10.8,36.5,52.7,0.0,0.0,0.0
gpm6,2026-07-12,12:00,Cerah Berawan,85.9,Tinggi,9,9,1.0,8.7925,23.96,1.28,51.69,6.59,0.0,0.0,23.96,1.28,6.67,60.0,0.0,54.7,45.3,0.0,0.0,0.0
gpm6,2026-07-12,15:00,Berawan,86.1,Tinggi,9,9,1.0,8.7925,23.56,1.33,52.38,7.44,0.03,0.09,23.56,1.33,6.67,60.0,0.0,34.1,56.2,9.7,0.0,0.0
gpm6,2026-07-12,18:00,Berawan,88.4,Tinggi,9,9,1.0,8.7925,19.78,1.77,72.91,9.42,0.02,0.07,19.78,1.77,6.67,60.0,10.8,11.4,66.4,11.4,0.0,0.0
gpm6,2026-07-13,06:00,Berawan,94.1,Tinggi,9,9,1.0,8.7925,14.82,1.94,85.13,6.14,0.0,0.0,14.82,1.94,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm6,2026-07-13,09:00,Berawan,94.8,Tinggi,9,9,1.0,8.7925,19.77,1.22,73.05,1.88,0.0,0.0,19.77,1.22,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm6,2026-07-13,12:00,Berawan,90.9,Tinggi,9,9,1.0,8.7925,23.34,0.94,56.82,8.68,0.08,0.16,23.34,0.94,6.67,60.0,0.0,0.0,75.0,25.0,0.0,0.0
gpm6,2026-07-13,15:00,Hujan Ringan,89.8,Tinggi,9,9,1.0,8.7925,21.91,1.07,67.75,7.19,0.24,0.25,21.91,1.07,6.67,60.0,0.0,0.0,29.5,70.5,0.0,0.0
gpm6,2026-07-13,18:00,Berawan,86.0,Tinggi,9,9,1.0,8.7925,18.84,1.35,84.7,5.54,0.05,0.08,18.84,1.35,6.67,60.0,0.0,0.0,55.1,44.9,0.0,0.0
gpm_grid_tamatue,2026-07-11,06:00,Berawan,92.1,Tinggi,9,9,1.0,8.7925,16.3,1.23,89.64,7.16,0.0,0.0,16.3,1.23,6.67,60.0,0.0,20.5,79.5,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-11,09:00,Berawan,86.2,Tinggi,9,9,1.0,8.7925,21.09,0.85,70.38,8.14,0.0,0.0,21.09,0.85,6.67,60.0,11.9,32.6,55.5,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-11,12:00,Berawan,86.4,Tinggi,9,9,1.0,8.7925,24.84,1.1,58.62,4.22,0.0,0.0,24.84,1.1,6.67,60.0,21.2,23.3,55.5,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-11,15:00,Berawan,83.4,Tinggi,9,9,1.0,8.7925,25.43,0.87,54.7,7.63,0.0,0.0,25.43,0.87,6.67,60.0,21.2,34.7,44.1,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-11,18:00,Berawan,88.6,Tinggi,9,9,1.0,8.7925,21.13,2.22,71.67,7.32,0.0,0.0,21.13,2.22,6.67,60.0,11.5,21.0,67.4,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-12,06:00,Berawan,88.2,Tinggi,9,9,1.0,8.7925,15.75,1.51,90.33,5.64,0.0,0.0,15.75,1.51,6.67,60.0,0.0,36.0,64.0,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-12,09:00,Berawan,85.4,Tinggi,9,9,1.0,8.7925,21.16,0.86,69.77,9.59,0.0,0.0,21.16,0.86,6.67,60.0,10.8,36.5,52.7,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-12,12:00,Berawan,83.5,Tinggi,9,9,1.0,8.7925,24.97,1.08,55.12,8.16,0.0,0.0,24.97,1.08,6.67,60.0,11.4,43.4,45.3,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-12,15:00,Berawan,83.2,Tinggi,9,9,1.0,8.7925,24.69,1.66,57.52,7.55,0.0,0.0,24.69,1.66,6.67,60.0,10.8,44.4,44.8,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-12,18:00,Berawan,91.5,Tinggi,9,9,1.0,8.7925,21.55,1.69,73.53,6.84,0.0,0.0,21.55,1.69,6.67,60.0,10.8,11.4,77.8,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-13,06:00,Berawan,94.6,Tinggi,9,9,1.0,8.7925,17.06,1.16,88.9,4.37,0.0,0.0,17.06,1.16,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
gpm_grid_tamatue,2026-07-13,09:00,Berawan,94.5,Tinggi,9,9,1.0,8.7925,21.29,0.74,74.07,8.83,0.0,0.0,21.29,0.74,6.67,60.0,0.0,11.4,88.6,0.0,0.0,0.0
