location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,06:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,88.0,Tinggi,17.61,+/-1.92,79.86,+/-6.2,0.0,+/-0.0,17.61,+/-1.92,10.5,61.1,28.4,0.0,0.0,0.0,1.92,6.2,0.0,1.92,9,1.0,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.4,Tinggi,23.27,+/-1.15,61.67,+/-6.24,0.0,+/-0.0,23.27,+/-1.15,11.0,35.8,53.2,0.0,0.0,0.0,1.15,6.24,0.0,1.15,9,1.0,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,12:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.4,Tinggi,27.06,+/-2.05,48.67,+/-8.6,0.0,+/-0.0,27.39,+/-2.27,11.0,25.3,63.6,0.0,0.0,0.0,2.05,8.6,0.0,2.27,9,1.0,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,15:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.6,Tinggi,27.9,+/-1.06,49.71,+/-3.61,0.01,+/-0.03,28.3,+/-1.36,0.0,36.4,53.2,10.5,0.0,0.0,1.06,3.61,0.03,1.36,9,1.0,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,18:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.3,Tinggi,23.83,+/-1.38,76.19,+/-5.6,0.01,+/-0.03,23.83,+/-1.38,0.0,35.8,53.2,11.0,0.0,0.0,1.38,5.6,0.03,1.38,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.9,Sedang,10.62,+/-1.57,85.37,+/-6.48,0.0,+/-0.0,10.62,+/-1.57,0.0,44.2,55.8,0.0,0.0,0.0,1.57,6.48,0.0,1.57,9,0.7778,0.0,0.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.7,Sedang,16.6,+/-0.8,67.84,+/-1.04,0.0,+/-0.0,16.6,+/-0.8,12.5,31.7,55.8,0.0,0.0,0.0,0.8,1.04,0.0,0.8,9,0.7778,0.0,0.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.4,Sedang,20.93,+/-0.9,53.37,+/-6.69,0.0,+/-0.0,20.93,+/-0.9,12.5,44.2,43.2,0.0,0.0,0.0,0.9,6.69,0.0,0.9,9,0.7778,0.0,0.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,8.0725,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,80.3,Tinggi,20.14,+/-1.25,64.77,+/-12.67,0.05,+/-0.07,20.14,+/-1.25,9.2,13.0,41.9,35.9,0.0,0.0,1.25,12.67,0.07,1.25,9,1.0,33.33,180.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.1,Tinggi,17.64,+/-1.42,85.26,+/-4.17,0.09,+/-0.2,17.64,+/-1.42,14.8,43.8,18.4,23.0,0.0,0.0,1.42,4.17,0.2,1.42,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.2,Tinggi,11.81,+/-2.02,87.57,+/-0.54,0.0,+/-0.0,11.81,+/-2.02,0.0,56.6,43.4,0.0,0.0,0.0,2.02,0.54,0.0,2.02,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.5,Tinggi,16.83,+/-0.83,65.27,+/-4.31,0.0,+/-0.0,16.83,+/-0.83,0.0,56.6,43.4,0.0,0.0,0.0,0.83,4.31,0.0,0.83,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.7,Tinggi,20.33,+/-0.52,53.93,+/-3.43,0.0,+/-0.0,20.33,+/-0.52,0.0,56.6,43.4,0.0,0.0,0.0,0.52,3.43,0.0,0.52,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.2,Tinggi,20.88,+/-0.63,51.37,+/-6.0,0.0,+/-0.0,20.88,+/-0.63,14.4,55.4,30.1,0.0,0.0,0.0,0.63,6.0,0.0,0.63,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.2,Tinggi,16.81,+/-1.18,71.48,+/-5.39,0.0,+/-0.0,16.81,+/-1.18,38.4,21.0,40.6,0.0,0.0,0.0,1.18,5.39,0.0,1.18,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,90.6,Tinggi,11.88,+/-2.06,84.91,+/-5.68,0.0,+/-0.0,11.88,+/-2.06,0.0,71.6,28.4,0.0,0.0,0.0,2.06,5.68,0.0,2.06,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.4,Tinggi,17.08,+/-0.71,63.68,+/-6.17,0.0,+/-0.0,17.08,+/-0.71,0.0,35.8,64.2,0.0,0.0,0.0,0.71,6.17,0.0,0.71,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.9,Tinggi,21.26,+/-1.21,50.52,+/-7.13,0.0,+/-0.0,21.26,+/-1.21,0.0,36.4,63.6,0.0,0.0,0.0,1.21,7.13,0.0,1.21,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.2,Tinggi,20.65,+/-0.71,53.55,+/-7.26,0.0,+/-0.0,20.65,+/-0.71,11.0,25.3,63.6,0.0,0.0,0.0,0.71,7.26,0.0,0.71,9,1.0,0.0,0.0
gpm1,GPM1,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.1,Tinggi,17.33,+/-1.24,72.38,+/-6.87,0.0,+/-0.0,17.33,+/-1.24,0.0,35.8,64.2,0.0,0.0,0.0,1.24,6.87,0.0,1.24,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.8,Sedang,15.03,+/-1.63,87.23,+/-6.36,0.0,+/-0.0,15.03,+/-1.63,12.5,16.2,71.2,0.0,0.0,0.0,1.63,6.36,0.0,1.63,9,0.7778,0.0,0.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.1,Sedang,20.93,+/-0.89,67.51,+/-8.57,0.0,+/-0.0,20.93,+/-0.89,12.5,31.7,55.8,0.0,0.0,0.0,0.89,8.57,0.0,0.89,9,0.7778,0.0,0.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,73.4,Sedang,25.01,+/-1.04,55.02,+/-7.49,0.0,+/-0.0,25.01,+/-1.04,0.0,56.8,43.2,0.0,0.0,0.0,1.04,7.49,0.0,1.04,9,0.7778,0.0,0.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,8.0725,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,80.0,Tinggi,23.75,+/-1.97,66.65,+/-11.72,0.05,+/-0.07,23.75,+/-1.97,9.2,13.0,41.9,35.9,0.0,0.0,1.97,11.72,0.07,1.97,9,1.0,33.33,180.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.5,Tinggi,20.79,+/-0.29,84.79,+/-3.68,0.09,+/-0.2,20.79,+/-0.29,14.8,55.3,6.9,23.0,0.0,0.0,0.29,3.68,0.2,0.29,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.4,Tinggi,14.35,+/-0.74,87.76,+/-6.15,0.0,+/-0.0,14.35,+/-0.74,0.0,56.6,43.4,0.0,0.0,0.0,0.74,6.15,0.0,0.74,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.0,Tinggi,20.98,+/-0.94,64.39,+/-5.44,0.0,+/-0.0,20.98,+/-0.94,9.4,47.2,43.4,0.0,0.0,0.0,0.94,5.44,0.0,0.94,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.5,Tinggi,24.76,+/-1.16,52.23,+/-2.61,0.0,+/-0.0,24.87,+/-1.37,0.0,56.6,43.4,0.0,0.0,0.0,1.16,2.61,0.0,1.37,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.9,Tinggi,25.69,+/-0.81,48.34,+/-3.27,0.01,+/-0.03,25.79,+/-1.01,14.4,46.0,30.1,9.4,0.0,0.0,0.81,3.27,0.03,1.01,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,9.056,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.4,Tinggi,20.98,+/-2.45,71.0,+/-8.14,0.0,+/-0.0,20.98,+/-2.45,38.4,21.0,40.6,0.0,0.0,0.0,2.45,8.14,0.0,2.45,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,90.8,Tinggi,15.01,+/-1.33,82.5,+/-7.43,0.0,+/-0.0,15.01,+/-1.33,0.0,71.6,28.4,0.0,0.0,0.0,1.33,7.43,0.0,1.33,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.3,Tinggi,21.43,+/-0.69,61.94,+/-6.94,0.0,+/-0.0,21.43,+/-0.69,0.0,35.8,64.2,0.0,0.0,0.0,0.69,6.94,0.0,0.69,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.8,Tinggi,25.31,+/-1.65,50.79,+/-5.59,0.0,+/-0.0,25.38,+/-1.75,0.0,36.4,63.6,0.0,0.0,0.0,1.65,5.59,0.0,1.75,9,1.0,0.0,0.0
gpm2,GPM2,2026-07-12,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,9.0818,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.3,Tinggi,25.68,+/-1.09,49.9,+/-2.4,0.0,+/-0.0,25.36,+/-0.87,11.0,25.3,63.6,0.0,0.0,0.0,1.09,2.4,0.0,0.87,9,1.0,0.0,0.0
