location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-09-23,00:00,Berawan,85.6,Tinggi,6,7,0.8571,6.0,19.4,0.48,97.0,0.89,0.18,0.41,19.4,0.48,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0
plta_redelong,2026-09-23,01:00,Berawan,85.8,Tinggi,6,7,0.8571,6.0,19.26,0.55,96.4,1.02,0.03,0.07,19.26,0.55,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0
plta_redelong,2026-09-23,02:00,Berawan,85.7,Tinggi,6,7,0.8571,6.0,19.08,0.5,96.0,1.1,0.1,0.22,19.08,0.5,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0
plta_redelong,2026-09-23,03:00,Berawan,85.6,Tinggi,6,7,0.8571,6.0,18.96,0.53,95.8,1.72,0.17,0.37,18.96,0.53,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0
plta_redelong,2026-09-23,04:00,Berawan,90.7,Tinggi,7,7,1.0,6.6868,19.23,1.15,94.93,1.66,0.05,0.11,19.23,1.15,25.71,180.0,0.0,10.3,74.8,15.0,0.0,0.0
plta_redelong,2026-09-23,05:00,Berawan,94.8,Tinggi,7,7,1.0,6.6868,18.72,0.48,94.58,1.38,0.0,0.0,18.72,0.48,17.14,120.0,0.0,10.3,89.7,0.0,0.0,0.0
plta_redelong,2026-09-23,06:00,Berawan,94.8,Tinggi,7,7,1.0,6.9366,18.67,0.44,94.18,2.04,0.0,0.0,18.67,0.44,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
plta_redelong,2026-09-23,07:00,Berawan,94.7,Tinggi,7,7,1.0,7.2488,19.3,1.06,93.16,2.15,0.0,0.0,19.3,1.06,0.0,0.0,0.0,17.2,82.8,0.0,0.0,0.0
plta_redelong,2026-09-23,08:00,Berawan,94.1,Tinggi,7,7,1.0,6.9366,20.42,1.45,89.11,5.23,0.0,0.0,20.42,1.45,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
plta_redelong,2026-09-23,09:00,Berawan,97.2,Tinggi,7,7,1.0,6.9366,22.83,1.37,77.98,9.8,0.0,0.0,22.83,1.37,8.57,60.0,0.0,0.0,100.0,0.0,0.0,0.0
