location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-08-06,00:00,Berawan,80.4,Tinggi,6,7,0.8571,6.0,20.08,1.58,83.83,10.06,0.05,0.11,20.08,1.58,0.0,0.0,0.0,16.7,66.7,16.7,0.0,0.0
plta_redelong,2026-08-06,01:00,Berawan,80.6,Tinggi,6,7,0.8571,6.0,20.13,1.46,83.83,8.91,0.05,0.11,20.13,1.46,0.0,0.0,16.7,0.0,66.7,16.7,0.0,0.0
plta_redelong,2026-08-06,02:00,Berawan,80.7,Tinggi,6,7,0.8571,6.0,20.1,1.45,83.83,8.31,0.03,0.05,20.1,1.45,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0
plta_redelong,2026-08-06,03:00,Berawan,84.8,Tinggi,6,7,0.8571,6.0,20.0,1.5,84.17,8.21,0.02,0.04,20.0,1.5,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0
plta_redelong,2026-08-06,04:00,Berawan,86.2,Tinggi,7,7,1.0,6.6868,19.65,1.71,83.75,7.86,0.02,0.04,19.65,1.71,25.71,180.0,0.0,25.2,59.8,15.0,0.0,0.0
plta_redelong,2026-08-06,05:00,Berawan,86.2,Tinggi,7,7,1.0,6.6868,19.54,1.7,82.85,8.74,0.02,0.04,19.54,1.7,17.14,120.0,0.0,25.2,59.8,15.0,0.0,0.0
plta_redelong,2026-08-06,06:00,Berawan,86.4,Tinggi,7,7,1.0,6.9366,19.3,1.66,81.99,9.59,0.02,0.04,19.3,1.66,8.57,60.0,0.0,27.9,57.7,14.4,0.0,0.0
plta_redelong,2026-08-06,07:00,Berawan,90.3,Tinggi,7,7,1.0,7.2488,19.42,1.67,81.21,9.65,0.02,0.04,19.42,1.67,0.0,0.0,0.0,17.2,69.0,13.8,0.0,0.0
plta_redelong,2026-08-06,08:00,Berawan,90.2,Tinggi,7,7,1.0,6.9366,20.7,1.63,78.24,8.32,0.0,0.0,20.7,1.63,8.57,60.0,0.0,27.9,72.1,0.0,0.0,0.0
plta_redelong,2026-08-06,09:00,Berawan,90.4,Tinggi,7,7,1.0,6.9366,22.63,1.3,71.99,7.93,0.0,0.0,22.63,1.3,8.57,60.0,0.0,27.9,72.1,0.0,0.0,0.0
plta_redelong,2026-08-06,10:00,Berawan,93.9,Tinggi,7,7,1.0,7.2488,23.81,1.72,67.62,7.59,0.0,0.0,23.95,1.95,0.0,0.0,0.0,17.2,82.8,0.0,0.0,0.0
plta_redelong,2026-08-06,11:00,Berawan,87.5,Tinggi,7,7,1.0,6.9366,25.4,0.1,60.6,5.68,0.02,0.04,25.4,0.1,8.57,60.0,0.0,27.9,57.7,14.4,0.0,0.0
plta_redelong,2026-08-06,12:00,Berawan,90.1,Tinggi,7,7,1.0,6.9366,25.65,2.01,58.15,7.02,0.02,0.04,25.9,2.33,8.57,60.0,0.0,13.5,72.1,14.4,0.0,0.0
plta_redelong,2026-08-06,13:00,Berawan,90.0,Tinggi,7,7,1.0,7.2488,25.7,2.4,57.55,8.94,0.02,0.04,25.9,2.67,0.0,0.0,0.0,17.2,69.0,13.8,0.0,0.0
plta_redelong,2026-08-06,14:00,Berawan,93.3,Tinggi,7,7,1.0,6.9366,25.96,2.38,56.28,9.07,0.0,0.0,26.14,2.6,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
plta_redelong,2026-08-06,15:00,Berawan,89.6,Tinggi,7,7,1.0,6.9366,25.47,2.97,54.33,6.26,0.02,0.04,25.68,3.17,8.57,60.0,0.0,13.5,72.1,14.4,0.0,0.0
