location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-07-09,06:00,Berawan,88.2,Tinggi,9,9,1.0,8.0725,18.62,1.63,82.32,10.5,0.0,0.0,18.62,1.63,33.33,180.0,0.0,26.5,73.5,0.0,0.0,0.0
plta_redelong,2026-07-09,09:00,Berawan,86.1,Tinggi,9,9,1.0,9.13,22.35,1.24,67.47,6.4,0.0,0.0,22.35,1.24,0.0,0.0,9.3,38.9,51.8,0.0,0.0,0.0
plta_redelong,2026-07-09,12:00,Cerah Berawan,91.2,Tinggi,9,9,1.0,9.13,26.42,1.36,55.02,4.72,0.0,0.0,26.84,1.9,0.0,0.0,0.0,71.7,28.3,0.0,0.0,0.0
plta_redelong,2026-07-09,15:00,Berawan,83.3,Tinggi,9,9,1.0,9.13,25.22,1.6,66.25,8.68,0.13,0.23,24.92,1.51,0.0,0.0,14.8,11.0,42.5,31.8,0.0,0.0
plta_redelong,2026-07-09,18:00,Hujan Ringan,84.2,Tinggi,9,9,1.0,9.13,23.05,1.12,84.22,4.53,0.09,0.13,23.05,1.12,0.0,0.0,14.8,24.1,17.3,43.8,0.0,0.0
plta_redelong,2026-07-10,06:00,Berawan,83.7,Tinggi,9,9,1.0,9.13,16.57,1.76,85.34,6.54,0.0,0.0,16.57,1.76,0.0,0.0,14.8,42.2,43.0,0.0,0.0,0.0
plta_redelong,2026-07-10,09:00,Berawan,87.0,Tinggi,9,9,1.0,9.13,22.78,0.98,66.54,8.78,0.0,0.0,22.78,0.98,0.0,0.0,21.4,23.0,55.6,0.0,0.0,0.0
plta_redelong,2026-07-10,12:00,Berawan,83.4,Tinggi,9,9,1.0,9.13,27.1,1.06,55.19,7.65,0.0,0.0,26.98,0.87,0.0,0.0,25.7,33.4,40.9,0.0,0.0,0.0
plta_redelong,2026-07-10,15:00,Berawan,84.1,Tinggi,9,9,1.0,9.13,25.86,1.87,63.96,10.65,0.05,0.07,26.57,2.86,0.0,0.0,0.0,11.0,46.3,42.7,0.0,0.0
plta_redelong,2026-07-10,18:00,Hujan Ringan,83.3,Tinggi,9,9,1.0,9.13,21.97,2.2,86.26,6.28,0.09,0.15,21.97,2.2,0.0,0.0,14.8,22.5,20.0,42.7,0.0,0.0
plta_redelong,2026-07-11,06:00,Berawan,86.1,Tinggi,9,9,1.0,9.13,17.36,1.82,92.85,1.38,0.0,0.0,17.36,1.82,0.0,0.0,0.0,48.7,51.3,0.0,0.0,0.0
plta_redelong,2026-07-11,09:00,Berawan,86.2,Tinggi,9,9,1.0,9.13,22.9,1.18,68.62,5.82,0.0,0.0,22.9,1.18,0.0,0.0,14.8,33.4,51.8,0.0,0.0,0.0
plta_redelong,2026-07-11,12:00,Berawan,83.3,Tinggi,9,9,1.0,9.13,27.17,1.66,54.4,4.81,0.0,0.0,27.75,2.18,0.0,0.0,25.7,33.4,40.9,0.0,0.0,0.0
plta_redelong,2026-07-11,15:00,Cerah Berawan,84.3,Tinggi,9,9,1.0,9.13,28.32,0.77,47.31,1.53,0.0,0.0,28.92,1.55,0.0,0.0,38.9,42.2,18.9,0.0,0.0,0.0
plta_redelong,2026-07-11,18:00,Cerah Berawan,80.7,Tinggi,9,9,1.0,9.13,22.76,2.49,77.48,6.11,0.04,0.1,22.76,2.49,0.0,0.0,27.9,32.9,28.3,11.0,0.0,0.0
