location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,81.5,Tinggi,19.54,+/-0.56,96.83,+/-1.57,0.32,+/-0.24,19.54,+/-0.56,0.0,0.0,33.3,66.7,0.0,0.0,0.56,1.57,0.24,0.56,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,81.0,Tinggi,19.92,+/-1.17,96.67,+/-1.25,0.47,+/-0.56,19.92,+/-1.17,0.0,0.0,33.3,66.7,0.0,0.0,1.17,1.25,0.56,1.17,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,77.2,Sedang,19.82,+/-1.13,96.5,+/-1.38,0.06,+/-0.08,19.82,+/-1.13,0.0,0.0,50.0,50.0,0.0,0.0,1.13,1.38,0.08,1.13,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.1,Tinggi,19.58,+/-1.19,96.33,+/-1.11,0.25,+/-0.56,19.58,+/-1.19,0.0,0.0,83.3,16.7,0.0,0.0,1.19,1.11,0.56,1.19,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.1,Tinggi,19.55,+/-1.15,95.83,+/-1.46,0.25,+/-0.56,19.55,+/-1.15,0.0,0.0,83.3,16.7,0.0,0.0,1.15,1.46,0.56,1.15,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.3,Tinggi,19.45,+/-1.15,95.67,+/-1.37,0.03,+/-0.07,19.45,+/-1.15,0.0,16.7,66.7,16.7,0.0,0.0,1.15,1.37,0.07,1.15,7,0.8571,0.0,0.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,06:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.8,Tinggi,19.56,+/-1.18,94.12,+/-3.47,0.03,+/-0.07,19.56,+/-1.18,0.0,25.2,59.8,15.0,0.0,0.0,1.18,3.47,0.07,1.18,7,1.0,25.71,180.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.8,Tinggi,19.71,+/-1.16,93.67,+/-3.48,0.03,+/-0.07,19.71,+/-1.16,0.0,25.2,59.8,15.0,0.0,0.0,1.16,3.48,0.07,1.16,7,1.0,17.14,120.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,08:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.7,Tinggi,20.8,+/-0.21,93.17,+/-2.41,0.03,+/-0.07,20.8,+/-0.21,0.0,27.9,57.7,14.4,0.0,0.0,0.21,2.41,0.07,0.21,7,1.0,8.57,60.0
plta_redelong,PLTA Redelong,2026-09-07,11.17.05.2002,Bale Redelong,outlet_reference,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong Spatial role: outlet_reference. Titik referensi PLTA; tidak diberi bobot luas.,09:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.7,Tinggi,21.7,+/-0.4,88.03,+/-2.38,0.27,+/-0.51,21.7,+/-0.4,0.0,17.2,55.2,27.6,0.0,0.0,0.4,2.38,0.51,0.4,7,1.0,0.0,0.0
