location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-09-13,00:00,Hujan Ringan,77.6,Sedang,6,7,0.8571,6.0,19.3,0.37,98.17,1.34,0.06,0.08,19.3,0.37,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
plta_redelong,2026-09-13,01:00,Berawan,81.5,Tinggi,6,7,0.8571,6.0,19.14,0.38,97.67,1.49,0.2,0.37,19.14,0.38,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0
plta_redelong,2026-09-13,02:00,Berawan,81.1,Tinggi,6,7,0.8571,6.0,19.02,0.37,97.0,1.29,0.45,0.96,19.02,0.37,0.0,0.0,0.0,0.0,66.7,16.7,16.7,0.0
plta_redelong,2026-09-13,03:00,Berawan,81.1,Tinggi,6,7,0.8571,6.0,18.98,0.39,96.33,1.25,0.45,0.96,18.98,0.39,0.0,0.0,0.0,0.0,66.7,16.7,16.7,0.0
plta_redelong,2026-09-13,04:00,Berawan,89.2,Tinggi,7,7,1.0,6.6868,18.79,0.54,96.2,1.57,0.45,0.96,18.79,0.54,25.71,180.0,0.0,0.0,70.1,15.0,15.0,0.0
plta_redelong,2026-09-13,05:00,Berawan,93.2,Tinggi,7,7,1.0,6.6868,19.2,1.31,96.05,1.43,0.03,0.07,19.2,1.31,17.14,120.0,0.0,0.0,85.0,15.0,0.0,0.0
plta_redelong,2026-09-13,06:00,Berawan,87.0,Tinggi,7,7,1.0,6.9366,19.04,1.22,95.86,1.56,0.07,0.07,19.04,1.22,8.57,60.0,0.0,0.0,56.8,43.2,0.0,0.0
plta_redelong,2026-09-13,07:00,Berawan,91.9,Tinggi,7,7,1.0,7.2488,19.21,1.18,95.28,2.45,0.05,0.08,19.21,1.18,0.0,0.0,0.0,0.0,72.4,27.6,0.0,0.0
plta_redelong,2026-09-13,08:00,Berawan,94.4,Tinggi,7,7,1.0,6.9366,20.76,0.48,91.97,4.61,0.02,0.04,20.76,0.48,8.57,60.0,0.0,0.0,85.6,14.4,0.0,0.0
plta_redelong,2026-09-13,09:00,Berawan,93.9,Tinggi,7,7,1.0,6.9366,22.71,0.87,84.35,6.69,0.08,0.19,22.71,0.87,8.57,60.0,0.0,0.0,85.6,14.4,0.0,0.0
plta_redelong,2026-09-13,10:00,Berawan,95.0,Tinggi,7,7,1.0,7.2488,23.62,0.99,80.17,5.2,0.17,0.37,23.62,0.99,0.0,0.0,0.0,0.0,86.2,13.8,0.0,0.0
plta_redelong,2026-09-13,11:00,Hujan Ringan,86.7,Tinggi,7,7,1.0,6.9366,24.12,1.23,80.17,4.43,0.52,0.51,23.66,0.49,8.57,60.0,0.0,0.0,27.9,57.7,14.4,0.0
plta_redelong,2026-09-13,12:00,Hujan Ringan,93.7,Tinggi,7,7,1.0,6.9366,23.3,0.7,87.09,4.6,1.3,0.78,23.3,0.7,8.57,60.0,0.0,0.0,0.0,85.6,14.4,0.0
plta_redelong,2026-09-13,13:00,Hujan Ringan,91.3,Tinggi,7,7,1.0,7.2488,23.65,1.24,89.97,4.8,1.88,0.61,23.65,1.24,0.0,0.0,0.0,0.0,0.0,72.4,13.8,13.8
plta_redelong,2026-09-13,14:00,Hujan Sedang,82.8,Tinggi,7,7,1.0,6.9366,22.42,1.84,92.42,4.89,2.54,0.47,22.42,1.84,8.57,60.0,0.0,0.0,0.0,42.3,43.2,14.4
plta_redelong,2026-09-13,15:00,Hujan Sedang,85.9,Tinggi,7,7,1.0,6.9366,22.06,1.7,93.99,3.56,3.63,1.27,22.06,1.7,8.57,60.0,0.0,0.0,0.0,27.9,57.7,14.4
plta_redelong,2026-09-13,16:00,Hujan Sedang,82.8,Tinggi,7,7,1.0,7.2488,21.57,1.73,95.14,2.43,2.63,1.51,21.57,1.73,0.0,0.0,0.0,0.0,13.8,31.0,41.4,13.8
plta_redelong,2026-09-13,17:00,Hujan Ringan,81.4,Tinggi,7,7,1.0,6.9366,21.18,0.42,95.72,1.91,3.42,3.22,21.18,0.42,8.57,60.0,0.0,0.0,14.4,42.3,14.4,28.8
plta_redelong,2026-09-13,18:00,Hujan Ringan,79.7,Sedang,7,7,1.0,6.9366,20.8,0.45,96.71,1.17,1.36,1.06,20.8,0.45,8.57,60.0,0.0,0.0,27.9,28.8,14.4,28.8
plta_redelong,2026-09-13,19:00,Berawan,81.4,Tinggi,7,7,1.0,7.2488,20.3,0.48,97.69,1.26,1.16,0.86,20.3,0.48,0.0,0.0,0.0,0.0,31.0,27.6,13.8,27.6
plta_redelong,2026-09-13,20:00,Hujan Sedang,81.9,Tinggi,7,7,1.0,6.9366,19.67,0.84,98.15,1.65,2.42,2.55,19.67,0.84,8.57,60.0,0.0,0.0,27.9,28.8,43.2,0.0
plta_redelong,2026-09-13,21:00,Berawan,82.3,Tinggi,7,7,1.0,6.9366,19.92,0.42,97.73,1.58,1.5,2.04,19.92,0.42,8.57,60.0,0.0,0.0,42.3,28.8,14.4,14.4
plta_redelong,2026-09-13,22:00,Hujan Ringan,84.1,Tinggi,7,7,1.0,7.2488,19.9,0.5,97.38,1.67,0.45,0.67,19.9,0.5,0.0,0.0,0.0,0.0,31.0,41.4,13.8,13.8
plta_redelong,2026-09-13,23:00,Hujan Ringan,86.9,Tinggi,7,7,1.0,6.9366,19.36,1.13,97.44,1.68,0.44,0.51,19.36,1.13,8.57,60.0,0.0,0.0,27.9,57.7,0.0,14.4
plta_redelong,2026-09-14,00:00,Hujan Ringan,86.7,Tinggi,7,7,1.0,6.9284,19.87,1.69,97.15,1.12,0.46,0.45,19.87,1.69,8.57,60.0,0.0,0.0,27.8,57.7,14.4,0.0
plta_redelong,2026-09-14,01:00,Hujan Ringan,87.4,Tinggi,7,7,1.0,7.2379,19.65,1.73,97.11,1.12,0.22,0.16,19.65,1.73,0.0,0.0,0.0,0.0,30.9,55.3,13.8,0.0
plta_redelong,2026-09-14,02:00,Berawan,89.6,Tinggi,7,7,1.0,6.9284,19.55,1.64,97.15,0.99,0.78,1.11,19.55,1.64,8.57,60.0,0.0,0.0,71.1,28.9,0.0,0.0
plta_redelong,2026-09-14,03:00,Berawan,89.2,Tinggi,7,7,1.0,6.9284,19.29,1.84,96.58,0.91,0.97,1.53,19.29,1.84,8.57,60.0,0.0,0.0,71.1,14.4,14.4,0.0
plta_redelong,2026-09-14,04:00,Berawan,90.3,Tinggi,7,7,1.0,7.2379,19.03,1.89,96.69,1.15,0.97,1.83,19.03,1.89,0.0,0.0,0.0,0.0,72.4,13.8,13.8,0.0
