location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-07-29,00:00,Berawan,81.6,Tinggi,6,7,0.8571,6.0,19.62,0.55,97.0,1.53,0.1,0.14,19.62,0.55,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0
plta_redelong,2026-07-29,01:00,Berawan,85.9,Tinggi,6,7,0.8571,6.0,19.4,0.4,96.83,1.57,0.02,0.04,19.4,0.4,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0
plta_redelong,2026-07-29,02:00,Berawan,81.8,Tinggi,6,7,0.8571,6.0,19.26,0.38,95.6,0.8,0.03,0.05,19.26,0.38,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0
plta_redelong,2026-07-29,03:00,Berawan,85.9,Tinggi,6,7,0.8571,6.0,19.02,0.41,95.67,1.97,0.02,0.04,19.02,0.41,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0
plta_redelong,2026-07-29,04:00,Berawan,91.0,Tinggi,7,7,1.0,6.6868,18.79,0.48,95.24,2.23,0.02,0.04,18.79,0.48,25.71,180.0,0.0,10.3,74.8,15.0,0.0,0.0
plta_redelong,2026-07-29,05:00,Berawan,94.8,Tinggi,7,7,1.0,6.6868,18.62,0.37,95.39,2.31,0.0,0.0,18.62,0.37,17.14,120.0,0.0,10.3,89.7,0.0,0.0,0.0
plta_redelong,2026-07-29,06:00,Berawan,94.9,Tinggi,7,7,1.0,6.9366,18.57,0.33,95.31,2.37,0.0,0.0,18.57,0.33,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
plta_redelong,2026-07-29,07:00,Berawan,94.9,Tinggi,7,7,1.0,7.2488,18.78,0.47,94.24,2.62,0.0,0.0,18.78,0.47,0.0,0.0,0.0,17.2,82.8,0.0,0.0,0.0
plta_redelong,2026-07-29,08:00,Berawan,94.1,Tinggi,7,7,1.0,6.9366,20.42,1.5,90.69,4.73,0.0,0.0,20.42,1.5,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
plta_redelong,2026-07-29,09:00,Berawan,93.8,Tinggi,7,7,1.0,6.9366,22.03,1.42,82.54,9.54,0.0,0.0,22.03,1.42,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
