location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-09-03,00:00,Hujan Ringan,76.8,Sedang,6,7,0.8571,6.0,20.08,1.38,96.8,0.75,0.37,0.44,20.08,1.38,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
plta_redelong,2026-09-03,01:00,Hujan Ringan,77.0,Sedang,6,7,0.8571,6.0,19.88,1.35,97.0,0.63,0.18,0.24,19.88,1.35,0.0,0.0,0.0,16.7,33.3,50.0,0.0,0.0
plta_redelong,2026-09-03,02:00,Berawan,81.0,Tinggi,6,7,0.8571,6.0,19.7,1.26,96.0,2.16,0.18,0.41,19.7,1.26,0.0,0.0,0.0,16.7,66.7,16.7,0.0,0.0
plta_redelong,2026-09-03,03:00,Berawan,81.4,Tinggi,6,7,0.8571,6.0,19.02,0.47,96.6,1.36,0.18,0.41,19.02,0.47,0.0,0.0,0.0,16.7,66.7,16.7,0.0,0.0
plta_redelong,2026-09-03,04:00,Berawan,90.7,Tinggi,7,7,1.0,6.6868,18.98,0.35,94.44,3.54,0.2,0.45,18.98,0.35,25.71,180.0,0.0,10.3,74.8,15.0,0.0,0.0
plta_redelong,2026-09-03,05:00,Berawan,86.9,Tinggi,7,7,1.0,6.6868,18.96,0.4,93.69,4.19,0.17,0.37,18.96,0.4,17.14,120.0,0.0,25.2,59.8,15.0,0.0,0.0
plta_redelong,2026-09-03,06:00,Berawan,90.8,Tinggi,7,7,1.0,6.9366,19.29,0.99,95.04,2.36,0.1,0.22,19.29,0.99,8.57,60.0,0.0,13.5,72.1,14.4,0.0,0.0
plta_redelong,2026-09-03,07:00,Berawan,91.4,Tinggi,7,7,1.0,7.2488,19.11,0.43,93.21,3.58,0.02,0.04,19.11,0.43,0.0,0.0,0.0,17.2,69.0,13.8,0.0,0.0
plta_redelong,2026-09-03,08:00,Berawan,94.3,Tinggi,7,7,1.0,6.9366,20.5,1.2,91.29,4.61,0.0,0.0,20.5,1.2,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
plta_redelong,2026-09-03,09:00,Berawan,93.8,Tinggi,7,7,1.0,6.9366,22.29,1.45,82.68,9.15,0.0,0.0,22.29,1.45,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
