location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-08-18,00:00,Berawan,90.1,Tinggi,6,7,0.8571,6.0,19.46,0.5,97.0,1.0,0.0,0.0,19.46,0.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-08-18,01:00,Berawan,90.1,Tinggi,6,7,0.8571,6.0,19.32,0.48,96.67,1.25,0.0,0.0,19.32,0.48,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-08-18,02:00,Berawan,90.1,Tinggi,6,7,0.8571,6.0,19.16,0.47,96.6,0.8,0.0,0.0,19.16,0.47,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-08-18,03:00,Berawan,90.1,Tinggi,6,7,0.8571,6.0,19.0,0.53,96.6,0.8,0.0,0.0,19.0,0.53,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-08-18,04:00,Berawan,90.1,Tinggi,6,7,0.8571,6.0,18.86,0.46,96.2,0.98,0.0,0.0,18.86,0.46,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-08-18,05:00,Berawan,90.1,Tinggi,6,7,0.8571,6.0,18.76,0.43,95.8,1.33,0.0,0.0,18.76,0.43,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-08-18,06:00,Berawan,94.8,Tinggi,7,7,1.0,6.6868,18.89,0.56,95.0,1.67,0.0,0.0,18.89,0.56,25.71,180.0,0.0,10.3,89.7,0.0,0.0,0.0
plta_redelong,2026-08-18,07:00,Berawan,94.3,Tinggi,7,7,1.0,6.6868,19.49,0.97,91.66,4.8,0.0,0.0,19.49,0.97,17.14,120.0,0.0,10.3,89.7,0.0,0.0,0.0
plta_redelong,2026-08-18,08:00,Berawan,94.2,Tinggi,7,7,1.0,6.9366,20.78,1.02,88.51,6.18,0.0,0.0,20.78,1.02,8.57,60.0,0.0,13.5,86.5,0.0,0.0,0.0
plta_redelong,2026-08-18,09:00,Berawan,91.0,Tinggi,7,7,1.0,7.2488,22.29,1.56,79.76,1.06,0.0,0.0,22.29,1.56,0.0,0.0,0.0,31.0,69.0,0.0,0.0,0.0
plta_redelong,2026-08-18,10:00,Berawan,90.1,Tinggi,7,7,1.0,6.9366,23.76,1.99,76.83,7.33,0.0,0.0,23.76,1.99,8.57,60.0,0.0,27.9,72.1,0.0,0.0,0.0
plta_redelong,2026-08-18,11:00,Berawan,86.1,Tinggi,7,7,1.0,6.9366,25.1,1.75,71.39,6.32,0.22,0.4,25.86,2.85,8.57,60.0,0.0,14.4,56.8,28.8,0.0,0.0
plta_redelong,2026-08-18,12:00,Berawan,87.3,Tinggi,7,7,1.0,7.2488,25.01,1.66,74.62,9.2,0.58,0.68,26.02,3.17,0.0,0.0,0.0,0.0,58.6,41.4,0.0,0.0
plta_redelong,2026-08-18,13:00,Hujan Ringan,86.1,Tinggi,7,7,1.0,6.9366,25.15,1.4,78.02,10.4,0.78,0.61,24.36,0.76,8.57,60.0,0.0,0.0,42.3,57.7,0.0,0.0
