location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
plta_redelong,2026-09-05,00:00,Berawan,85.8,Tinggi,6,7,0.8571,6.0,19.0,0.51,97.33,2.75,0.0,0.0,19.0,0.51,0.0,0.0,0.0,16.7,83.3,0.0,0.0,0.0
plta_redelong,2026-09-05,01:00,Berawan,89.9,Tinggi,6,7,0.8571,6.0,18.86,0.57,96.67,3.25,0.0,0.0,18.86,0.57,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-09-05,02:00,Berawan,89.9,Tinggi,6,7,0.8571,6.0,18.68,0.56,96.17,3.18,0.0,0.0,18.68,0.56,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
plta_redelong,2026-09-05,03:00,Berawan,81.5,Tinggi,6,7,0.8571,6.0,18.54,0.61,95.83,3.13,0.02,0.04,18.54,0.61,0.0,0.0,0.0,16.7,66.7,16.7,0.0,0.0
plta_redelong,2026-09-05,04:00,Berawan,90.6,Tinggi,7,7,1.0,6.6868,19.0,1.2,95.39,3.32,0.02,0.04,19.0,1.2,25.71,180.0,10.3,0.0,74.8,15.0,0.0,0.0
plta_redelong,2026-09-05,05:00,Berawan,87.2,Tinggi,7,7,1.0,6.6868,18.47,0.41,95.39,3.18,0.02,0.04,18.47,0.41,17.14,120.0,10.3,15.0,59.8,15.0,0.0,0.0
plta_redelong,2026-09-05,06:00,Berawan,87.1,Tinggi,7,7,1.0,6.9366,18.74,1.04,95.59,3.02,0.08,0.19,18.74,1.04,8.57,60.0,13.5,14.4,57.7,14.4,0.0,0.0
plta_redelong,2026-09-05,07:00,Berawan,84.1,Tinggi,7,7,1.0,7.2488,19.08,1.02,94.52,2.84,0.13,0.3,19.08,1.02,0.0,0.0,31.0,13.8,41.4,13.8,0.0,0.0
plta_redelong,2026-09-05,08:00,Berawan,87.1,Tinggi,7,7,1.0,6.9366,20.9,1.12,89.54,4.07,0.0,0.0,20.9,1.12,8.57,60.0,27.9,14.4,57.7,0.0,0.0,0.0
plta_redelong,2026-09-05,09:00,Berawan,87.2,Tinggi,7,7,1.0,6.9366,23.37,0.78,76.92,5.6,0.0,0.0,23.37,0.78,8.57,60.0,14.4,27.9,57.7,0.0,0.0,0.0
plta_redelong,2026-09-05,10:00,Cerah Berawan,84.8,Tinggi,7,7,1.0,7.2488,24.39,1.11,72.76,5.67,0.05,0.11,24.39,1.11,0.0,0.0,13.8,44.8,27.6,13.8,0.0,0.0
plta_redelong,2026-09-05,11:00,Hujan Ringan,83.9,Tinggi,7,7,1.0,6.9366,24.62,0.33,72.31,4.0,0.05,0.09,24.62,0.33,8.57,60.0,0.0,27.9,28.8,43.2,0.0,0.0
plta_redelong,2026-09-05,12:00,Hujan Ringan,89.7,Tinggi,7,7,1.0,6.9366,24.02,1.51,79.41,4.08,0.82,0.8,24.02,1.51,8.57,60.0,0.0,0.0,28.8,71.2,0.0,0.0
plta_redelong,2026-09-05,13:00,Hujan Ringan,90.6,Tinggi,7,7,1.0,7.2488,24.02,1.85,81.24,8.39,1.17,0.87,23.53,1.49,0.0,0.0,0.0,0.0,13.8,72.4,13.8,0.0
plta_redelong,2026-09-05,14:00,Hujan Sedang,85.6,Tinggi,7,7,1.0,6.9366,23.42,1.28,85.98,6.89,2.47,1.67,23.42,1.28,8.57,60.0,0.0,14.4,0.0,27.9,57.7,0.0
plta_redelong,2026-09-05,15:00,Hujan Sedang,85.8,Tinggi,7,7,1.0,6.9366,23.14,1.65,91.15,4.28,2.7,1.44,23.14,1.65,8.57,60.0,0.0,0.0,14.4,13.5,57.7,14.4
plta_redelong,2026-09-05,16:00,Hujan Sedang,86.9,Tinggi,7,7,1.0,7.2488,22.3,1.36,91.76,4.98,3.44,0.65,22.3,1.36,0.0,0.0,0.0,0.0,0.0,31.0,55.2,13.8
plta_redelong,2026-09-05,17:00,Hujan Ringan,86.7,Tinggi,7,7,1.0,6.9366,21.25,0.69,93.84,1.58,2.08,0.86,21.25,0.69,8.57,60.0,0.0,0.0,0.0,56.8,28.8,14.4
plta_redelong,2026-09-05,18:00,Hujan Ringan,82.7,Tinggi,7,7,1.0,6.9366,20.78,1.54,96.71,2.06,2.12,0.99,20.78,1.54,8.57,60.0,0.0,13.5,0.0,43.2,28.8,14.4
plta_redelong,2026-09-05,19:00,Hujan Ringan,86.9,Tinggi,7,7,1.0,7.2488,19.89,1.0,96.72,1.87,1.77,1.27,19.89,1.0,0.0,0.0,0.0,17.2,0.0,55.2,27.6,0.0
plta_redelong,2026-09-05,20:00,Hujan Ringan,87.2,Tinggi,7,7,1.0,6.9366,19.7,0.82,96.57,0.91,0.38,0.4,19.7,0.82,8.57,60.0,0.0,13.5,14.4,57.7,14.4,0.0
plta_redelong,2026-09-05,21:00,Hujan Ringan,90.9,Tinggi,7,7,1.0,6.9366,19.38,1.12,96.72,1.03,0.16,0.14,19.38,1.12,8.57,60.0,0.0,13.5,14.4,72.1,0.0,0.0
plta_redelong,2026-09-05,22:00,Hujan Ringan,87.4,Tinggi,7,7,1.0,7.2488,19.52,1.7,96.41,1.81,0.12,0.09,19.52,1.7,0.0,0.0,0.0,17.2,27.6,55.2,0.0,0.0
plta_redelong,2026-09-05,23:00,Cerah Berawan,86.8,Tinggi,7,7,1.0,6.9366,19.51,1.67,96.0,2.08,0.02,0.04,19.51,1.67,8.57,60.0,14.4,56.8,14.4,14.4,0.0,0.0
plta_redelong,2026-09-06,00:00,Cerah Berawan,83.0,Tinggi,7,7,1.0,6.9284,19.26,1.87,96.27,2.19,0.03,0.05,19.26,1.87,8.57,60.0,0.0,42.3,28.9,28.9,0.0,0.0
plta_redelong,2026-09-06,01:00,Cerah Berawan,88.8,Tinggi,7,7,1.0,7.2379,19.08,0.52,96.07,2.07,0.0,0.0,19.08,0.52,0.0,0.0,0.0,58.6,41.4,0.0,0.0,0.0
plta_redelong,2026-09-06,02:00,Hujan Ringan,83.9,Tinggi,7,7,1.0,6.9284,18.92,0.53,96.12,2.23,0.03,0.04,18.92,0.53,8.57,60.0,0.0,13.4,43.3,43.3,0.0,0.0
plta_redelong,2026-09-06,03:00,Berawan,90.8,Tinggi,7,7,1.0,6.9284,18.84,0.58,95.99,2.01,0.07,0.15,18.84,0.58,8.57,60.0,0.0,14.4,71.1,14.4,0.0,0.0
plta_redelong,2026-09-06,04:00,Berawan,95.3,Tinggi,7,7,1.0,7.2379,18.15,1.18,95.76,1.96,0.07,0.15,18.15,1.18,0.0,0.0,0.0,0.0,86.2,13.8,0.0,0.0
plta_redelong,2026-09-06,05:00,Berawan,94.2,Tinggi,7,7,1.0,6.9284,18.16,1.09,95.56,1.76,0.05,0.11,18.16,1.09,8.57,60.0,0.0,0.0,85.6,14.4,0.0,0.0
plta_redelong,2026-09-06,06:00,Berawan,94.1,Tinggi,7,7,1.0,6.9284,19.07,1.3,95.28,2.13,0.05,0.11,19.07,1.3,8.57,60.0,0.0,0.0,85.6,14.4,0.0,0.0
plta_redelong,2026-09-06,07:00,Berawan,95.4,Tinggi,7,7,1.0,7.2379,19.29,1.14,94.89,2.14,0.05,0.11,19.29,1.14,0.0,0.0,0.0,0.0,86.2,13.8,0.0,0.0
plta_redelong,2026-09-06,08:00,Berawan,90.3,Tinggi,7,7,1.0,6.9284,20.72,1.25,92.82,2.58,0.12,0.26,20.72,1.25,8.57,60.0,0.0,14.4,71.1,14.4,0.0,0.0
plta_redelong,2026-09-06,09:00,Berawan,91.0,Tinggi,7,7,1.0,6.9284,22.38,0.48,86.0,2.94,0.12,0.26,22.38,0.48,8.57,60.0,13.4,0.0,72.2,14.4,0.0,0.0
plta_redelong,2026-09-06,10:00,Berawan,84.0,Tinggi,7,7,1.0,7.2379,23.4,0.42,78.78,7.37,0.13,0.26,23.4,0.42,0.0,0.0,17.1,13.8,41.4,27.6,0.0,0.0
plta_redelong,2026-09-06,11:00,Hujan Ringan,86.1,Tinggi,7,7,1.0,6.9284,24.3,1.48,78.54,7.6,0.68,0.75,24.8,2.61,8.57,60.0,13.4,0.0,28.9,57.7,0.0,0.0
plta_redelong,2026-09-06,12:00,Hujan Ringan,89.5,Tinggi,7,7,1.0,6.9284,23.92,1.67,81.57,5.88,0.83,0.72,24.36,2.54,8.57,60.0,0.0,0.0,28.9,71.1,0.0,0.0
plta_redelong,2026-09-06,13:00,Hujan Ringan,90.7,Tinggi,7,7,1.0,7.2379,23.6,1.49,83.93,8.22,1.4,0.86,23.6,1.49,0.0,0.0,0.0,0.0,0.0,72.4,13.8,13.8
plta_redelong,2026-09-06,14:00,Hujan Ringan,85.9,Tinggi,7,7,1.0,6.9284,23.34,1.16,86.33,7.35,2.02,0.95,23.34,1.16,8.57,60.0,0.0,0.0,0.0,56.7,28.9,14.4
plta_redelong,2026-09-06,15:00,Hujan Ringan,90.3,Tinggi,7,7,1.0,6.9284,22.85,0.87,92.17,1.72,2.22,0.68,22.85,0.87,8.57,60.0,0.0,0.0,0.0,71.1,14.4,14.4
plta_redelong,2026-09-06,16:00,Hujan Ringan,88.5,Tinggi,7,7,1.0,7.2379,22.06,0.27,94.55,2.67,2.4,0.5,22.06,0.27,0.0,0.0,0.0,0.0,0.0,58.6,13.8,27.6
plta_redelong,2026-09-06,17:00,Hujan Ringan,86.7,Tinggi,7,7,1.0,6.9284,21.38,0.38,95.88,2.48,1.74,0.84,21.38,0.38,8.57,60.0,0.0,0.0,0.0,56.7,14.4,28.9
