tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
03-08-2026,08:00,22.0,Hujan Ringan,77.0,4.3
03-08-2026,09:00,22.0,Hujan Ringan,77.0,4.3
03-08-2026,10:00,22.0,Hujan Ringan,77.0,4.3
03-08-2026,11:00,22.0,Hujan Ringan,77.0,4.3
03-08-2026,12:00,22.0,Hujan Ringan,77.0,4.3
03-08-2026,13:00,19.0,Hujan Ringan,94.0,7.7
03-08-2026,14:00,19.0,Hujan Ringan,94.0,7.7
03-08-2026,15:00,19.0,Hujan Ringan,94.0,7.7
03-08-2026,16:00,18.0,Berawan,97.0,9.4
03-08-2026,17:00,18.0,Berawan,97.0,9.4
03-08-2026,18:00,18.0,Berawan,97.0,9.4
03-08-2026,19:00,16.0,Berawan,96.0,12.4
03-08-2026,20:00,16.0,Berawan,96.0,12.4
03-08-2026,21:00,16.0,Berawan,96.0,12.4
03-08-2026,22:00,16.0,Berawan,96.0,10.0
03-08-2026,23:00,16.0,Berawan,96.0,10.0
