jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.9,Tinggi,17.42,+/-0.51,94.5,+/-1.71,0.0,+/-0.0,17.42,+/-0.51,0.0,16.7,83.3,0.0,0.0,0.0,0.51,1.71,0.0,0.51,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.8,Tinggi,17.22,+/-0.54,94.17,+/-2.54,0.0,+/-0.0,17.22,+/-0.54,16.7,0.0,83.3,0.0,0.0,0.0,0.54,2.54,0.0,0.54,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.8,Tinggi,17.1,+/-0.59,94.0,+/-2.31,0.0,+/-0.0,17.1,+/-0.59,0.0,16.7,83.3,0.0,0.0,0.0,0.59,2.31,0.0,0.59,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.4,Tinggi,17.52,+/-1.18,92.83,+/-3.18,0.0,+/-0.0,17.52,+/-1.18,0.0,16.7,83.3,0.0,0.0,0.0,1.18,3.18,0.0,1.18,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.5,Tinggi,17.45,+/-1.27,92.17,+/-4.3,0.0,+/-0.0,17.45,+/-1.27,0.0,0.0,100.0,0.0,0.0,0.0,1.27,4.3,0.0,1.27,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.4,Tinggi,17.3,+/-1.33,92.17,+/-4.78,0.0,+/-0.0,17.3,+/-1.33,0.0,0.0,100.0,0.0,0.0,0.0,1.33,4.78,0.0,1.33,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.3,Tinggi,17.23,+/-1.34,91.67,+/-5.22,0.0,+/-0.0,17.23,+/-1.34,0.0,0.0,100.0,0.0,0.0,0.0,1.34,5.22,0.0,1.34,7,0.8571,0.0,0.0
07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,93.8,Tinggi,17.9,+/-1.86,90.67,+/-5.76,0.0,+/-0.0,17.9,+/-1.86,0.0,10.3,89.7,0.0,0.0,0.0,1.86,5.76,0.0,1.86,7,1.0,25.71,180.0
08:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,93.7,Tinggi,19.13,+/-1.48,83.99,+/-9.37,0.0,+/-0.0,19.13,+/-1.48,0.0,10.3,89.7,0.0,0.0,0.0,1.48,9.37,0.0,1.48,7,1.0,17.14,120.0
09:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.0,Tinggi,21.01,+/-1.15,75.52,+/-9.1,0.0,+/-0.0,21.01,+/-1.15,0.0,13.5,86.5,0.0,0.0,0.0,1.15,9.1,0.0,1.15,7,1.0,8.57,60.0
