tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-09-2026,00:00,17.0,Cerah Berawan,92.0,0.4
26-09-2026,01:00,17.0,Cerah Berawan,92.0,0.4
26-09-2026,02:00,16.0,Udara Kabur,97.0,2.7
26-09-2026,03:00,16.0,Udara Kabur,97.0,2.7
26-09-2026,04:00,16.0,Udara Kabur,97.0,2.7
26-09-2026,05:00,17.0,Berawan,92.0,1.8
26-09-2026,06:00,17.0,Berawan,92.0,1.8
26-09-2026,07:00,17.0,Berawan,92.0,1.8
26-09-2026,08:00,22.0,Cerah Berawan,76.0,1.8
26-09-2026,09:00,22.0,Cerah Berawan,76.0,1.8
26-09-2026,10:00,22.0,Cerah Berawan,76.0,1.8
26-09-2026,11:00,20.0,Berawan,85.0,7.6
26-09-2026,12:00,20.0,Berawan,85.0,7.6
26-09-2026,13:00,20.0,Berawan,85.0,7.6
26-09-2026,14:00,20.0,Cerah Berawan,85.0,7.6
26-09-2026,15:00,20.0,Cerah Berawan,85.0,7.6
26-09-2026,16:00,20.0,Cerah Berawan,85.0,7.6
26-09-2026,17:00,18.0,Berawan,96.0,4.6
26-09-2026,18:00,18.0,Berawan,96.0,4.6
26-09-2026,19:00,18.0,Berawan,96.0,4.6
26-09-2026,20:00,17.0,Berawan,96.0,4.6
26-09-2026,21:00,17.0,Berawan,96.0,4.6
26-09-2026,22:00,17.0,Berawan,96.0,4.6
26-09-2026,23:00,17.0,Berawan,96.0,4.6
