tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-07-2026,04:00,18.0,Berawan,88.0,3.9
27-07-2026,05:00,18.0,Berawan,88.0,3.9
27-07-2026,06:00,18.0,Berawan,88.0,3.9
27-07-2026,07:00,18.0,Berawan,88.0,3.9
27-07-2026,08:00,18.0,Berawan,88.0,3.9
27-07-2026,09:00,22.0,Berawan,56.0,7.8
27-07-2026,10:00,22.0,Berawan,56.0,7.8
27-07-2026,11:00,22.0,Berawan,56.0,7.8
27-07-2026,12:00,24.0,Berawan,55.0,11.2
27-07-2026,13:00,24.0,Berawan,55.0,11.2
27-07-2026,14:00,24.0,Berawan,55.0,11.2
27-07-2026,15:00,21.0,Berawan,72.0,11.0
27-07-2026,16:00,21.0,Berawan,72.0,11.0
27-07-2026,17:00,21.0,Berawan,72.0,11.0
27-07-2026,18:00,18.0,Cerah,93.0,3.6
27-07-2026,19:00,18.0,Cerah,93.0,3.6
27-07-2026,20:00,18.0,Cerah,93.0,3.6
27-07-2026,21:00,16.0,Cerah Berawan,91.0,3.7
27-07-2026,22:00,16.0,Cerah Berawan,91.0,3.7
27-07-2026,23:00,16.0,Cerah Berawan,91.0,3.7
