tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-08-2026,04:00,18.0,Kabut/Asap,94.0,3.5
25-08-2026,05:00,18.0,Kabut/Asap,94.0,3.5
25-08-2026,06:00,18.0,Kabut/Asap,94.0,3.5
25-08-2026,07:00,18.0,Kabut/Asap,94.0,3.5
25-08-2026,08:00,18.0,Kabut/Asap,94.0,3.5
25-08-2026,09:00,22.0,Berawan,69.0,5.1
25-08-2026,10:00,22.0,Berawan,69.0,5.1
25-08-2026,11:00,22.0,Berawan,69.0,5.1
25-08-2026,12:00,20.0,Hujan Ringan,84.0,5.5
25-08-2026,13:00,20.0,Hujan Ringan,84.0,5.5
25-08-2026,14:00,20.0,Hujan Ringan,84.0,5.5
25-08-2026,15:00,19.0,Berawan,93.0,7.7
25-08-2026,16:00,19.0,Berawan,93.0,7.7
25-08-2026,17:00,19.0,Berawan,93.0,7.7
25-08-2026,18:00,17.0,Berawan,97.0,2.9
25-08-2026,19:00,17.0,Berawan,97.0,2.9
25-08-2026,20:00,17.0,Berawan,97.0,2.9
25-08-2026,21:00,16.0,Berawan,98.0,3.3
25-08-2026,22:00,16.0,Berawan,98.0,3.3
25-08-2026,23:00,16.0,Berawan,98.0,3.3
