jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.2,Tinggi,18.57,+/-1.15,81.0,+/-3.74,0.02,+/-0.04,18.57,+/-1.15,0.0,16.7,66.7,16.7,0.0,0.0,1.15,3.74,0.04,1.15,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.0,Tinggi,18.58,+/-1.0,84.33,+/-6.87,0.03,+/-0.07,18.58,+/-1.0,16.7,0.0,66.7,16.7,0.0,0.0,1.0,6.87,0.07,1.0,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.8,Sedang,18.55,+/-0.98,85.0,+/-6.95,0.05,+/-0.08,18.55,+/-0.98,0.0,16.7,50.0,33.3,0.0,0.0,0.98,6.95,0.08,0.98,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.7,Sedang,18.45,+/-1.18,86.0,+/-8.08,0.05,+/-0.08,18.45,+/-1.18,0.0,16.7,50.0,33.3,0.0,0.0,1.18,8.08,0.08,1.18,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,80.7,Tinggi,18.35,+/-1.24,87.0,+/-8.6,0.08,+/-0.12,18.35,+/-1.24,0.0,0.0,66.7,33.3,0.0,0.0,1.24,8.6,0.12,1.24,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,80.8,Tinggi,18.25,+/-1.25,87.5,+/-8.34,0.03,+/-0.05,18.25,+/-1.25,0.0,0.0,66.7,33.3,0.0,0.0,1.25,8.34,0.05,1.25,7,0.8571,0.0,0.0
06:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.1,Tinggi,18.31,+/-1.28,86.11,+/-8.4,0.02,+/-0.04,18.31,+/-1.28,0.0,10.3,74.8,15.0,0.0,0.0,1.28,8.4,0.04,1.28,7,1.0,25.71,180.0
07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,90.2,Tinggi,18.8,+/-1.1,85.22,+/-8.26,0.02,+/-0.04,18.8,+/-1.1,0.0,10.3,74.8,15.0,0.0,0.0,1.1,8.26,0.04,1.1,7,1.0,17.14,120.0
08:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.3,Tinggi,19.57,+/-0.79,80.78,+/-7.09,0.0,+/-0.0,19.57,+/-0.79,0.0,13.5,86.5,0.0,0.0,0.0,0.79,7.09,0.0,0.79,7,1.0,8.57,60.0
09:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,94.5,Tinggi,20.87,+/-0.69,75.1,+/-7.04,0.0,+/-0.0,20.87,+/-0.69,0.0,17.2,82.8,0.0,0.0,0.0,0.69,7.04,0.0,0.69,7,1.0,0.0,0.0
