tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-08-2026,06:00,23.0,Cerah,63.0,1.7
22-08-2026,07:00,23.0,Cerah,63.0,1.7
22-08-2026,08:00,23.0,Cerah,63.0,1.7
22-08-2026,09:00,23.0,Cerah,63.0,1.7
22-08-2026,10:00,23.0,Cerah,63.0,1.7
22-08-2026,11:00,24.0,Cerah,59.0,2.3
22-08-2026,12:00,24.0,Cerah,59.0,2.3
22-08-2026,13:00,24.0,Cerah,59.0,2.3
22-08-2026,14:00,23.0,Cerah Berawan,65.0,8.8
22-08-2026,15:00,23.0,Cerah Berawan,65.0,8.8
22-08-2026,16:00,23.0,Cerah Berawan,65.0,8.8
22-08-2026,17:00,19.0,Cerah,92.0,4.1
22-08-2026,18:00,19.0,Cerah,92.0,4.1
22-08-2026,19:00,19.0,Cerah,92.0,4.1
22-08-2026,20:00,17.0,Cerah,97.0,2.5
22-08-2026,21:00,17.0,Cerah,97.0,2.5
22-08-2026,22:00,17.0,Cerah,97.0,2.5
22-08-2026,23:00,17.0,Cerah,97.0,2.5
