tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
28-07-2026,00:00,16.0,Cerah Berawan,91.0,2.9
28-07-2026,01:00,16.0,Cerah Berawan,91.0,2.9
28-07-2026,02:00,16.0,Cerah Berawan,91.0,2.9
28-07-2026,03:00,16.0,Berawan,89.0,3.5
28-07-2026,04:00,16.0,Berawan,89.0,3.5
28-07-2026,05:00,16.0,Berawan,89.0,3.5
28-07-2026,06:00,19.0,Berawan,81.0,1.5
28-07-2026,07:00,19.0,Berawan,81.0,1.5
28-07-2026,08:00,19.0,Berawan,81.0,1.5
28-07-2026,09:00,23.0,Berawan,65.0,8.1
28-07-2026,10:00,23.0,Berawan,65.0,8.1
28-07-2026,11:00,23.0,Berawan,65.0,8.1
28-07-2026,12:00,24.0,Berawan,62.0,11.4
28-07-2026,13:00,24.0,Berawan,62.0,11.4
28-07-2026,14:00,24.0,Berawan,62.0,11.4
28-07-2026,15:00,19.0,Berawan,89.0,6.7
28-07-2026,16:00,19.0,Berawan,89.0,6.7
28-07-2026,17:00,19.0,Berawan,89.0,6.7
28-07-2026,18:00,17.0,Berawan,97.0,4.6
28-07-2026,19:00,17.0,Berawan,97.0,4.6
28-07-2026,20:00,17.0,Berawan,97.0,4.6
28-07-2026,21:00,17.0,Cerah Berawan,95.0,4.5
28-07-2026,22:00,17.0,Cerah Berawan,95.0,4.5
28-07-2026,23:00,17.0,Cerah Berawan,95.0,4.5
