tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
02-09-2026,04:00,19.0,Berawan,93.0,0.3
02-09-2026,05:00,19.0,Berawan,93.0,0.3
02-09-2026,06:00,19.0,Berawan,93.0,0.3
02-09-2026,07:00,19.0,Berawan,93.0,0.3
02-09-2026,08:00,19.0,Berawan,93.0,0.3
02-09-2026,09:00,23.0,Berawan,66.0,1.4
02-09-2026,10:00,23.0,Berawan,66.0,1.4
02-09-2026,11:00,23.0,Berawan,66.0,1.4
02-09-2026,12:00,23.0,Hujan Ringan,70.0,4.2
02-09-2026,13:00,23.0,Hujan Ringan,70.0,4.2
02-09-2026,14:00,23.0,Hujan Ringan,70.0,4.2
02-09-2026,15:00,19.0,Berawan,94.0,5.5
02-09-2026,16:00,19.0,Berawan,94.0,5.5
02-09-2026,17:00,19.0,Berawan,94.0,5.5
02-09-2026,18:00,18.0,Berawan,96.0,2.9
02-09-2026,19:00,18.0,Berawan,96.0,2.9
02-09-2026,20:00,18.0,Berawan,96.0,2.9
02-09-2026,21:00,17.0,Berawan,94.0,2.1
02-09-2026,22:00,17.0,Berawan,94.0,2.1
02-09-2026,23:00,17.0,Berawan,94.0,2.1
