tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
04-08-2026,08:00,21.0,Berawan,75.0,13.5
04-08-2026,09:00,21.0,Berawan,75.0,13.5
04-08-2026,10:00,21.0,Berawan,75.0,13.5
04-08-2026,11:00,21.0,Berawan,75.0,13.5
04-08-2026,12:00,21.0,Berawan,75.0,13.5
04-08-2026,13:00,21.0,Berawan,75.0,11.9
04-08-2026,14:00,21.0,Berawan,75.0,11.9
04-08-2026,15:00,21.0,Berawan,75.0,11.9
04-08-2026,16:00,19.0,Berawan,84.0,8.2
04-08-2026,17:00,19.0,Berawan,84.0,8.2
04-08-2026,18:00,19.0,Berawan,84.0,8.2
04-08-2026,19:00,17.0,Berawan,91.0,5.1
04-08-2026,20:00,17.0,Berawan,91.0,5.1
04-08-2026,21:00,17.0,Berawan,91.0,5.1
04-08-2026,22:00,16.0,Cerah Berawan,90.0,5.6
04-08-2026,23:00,16.0,Cerah Berawan,90.0,5.6
